# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Mass of He core, $M_{He-core}/M_{\odot}$
  -1.880485001448955e+01  1.052079681034413e+00 -1.711003149896184e+00  1.815468335133345e-01
  -1.959748399944186e+01  1.053649668450483e+00 -1.727161953690569e+00  1.813742402580671e-01
  -1.959748399944186e+01  1.053649668450483e+00 -1.727161953690569e+00  1.813742402580671e-01
  -1.959748399944186e+01  1.053649668450483e+00 -1.727161953690569e+00  1.813742402580671e-01
  -1.959748399944186e+01  1.053649668450483e+00 -1.727161953690569e+00  1.813742402580671e-01
  -1.959748399944186e+01  1.053649668450483e+00 -1.727161953690569e+00  1.813742402580671e-01
  -2.125877361130208e+01  1.055743338854694e+00 -1.653383525950886e+00  1.806110262958587e-01
  -2.125877361130208e+01  1.055743338854694e+00 -1.653383525950886e+00  1.806110262958587e-01
  -2.125877361130208e+01  1.055743338854694e+00 -1.653383525950886e+00  1.806110262958587e-01
  -2.421683407200964e+01  1.073364127982464e+00 -1.737053415540226e+00  1.784170099901595e-01
  -2.117694596196039e+01  1.063574271728861e+00 -1.794437420182165e+00  1.804242286061067e-01
  -2.117694596196039e+01  1.063574271728861e+00 -1.794437420182165e+00  1.804242286061067e-01
  -2.070961511297170e+01  1.065599541155854e+00 -1.780214100456797e+00  1.799415073706594e-01
  -2.070961511297170e+01  1.065599541155854e+00 -1.780214100456797e+00  1.799415073706594e-01
  -2.001166578019900e+01  1.063124729605299e+00 -1.781180263370673e+00  1.803332123535918e-01
  -1.965356448430414e+01  1.054415709276451e+00 -1.760535501926385e+00  1.814211610448324e-01
  -1.965356448430414e+01  1.054415709276451e+00 -1.760535501926385e+00  1.814211610448324e-01
  -2.057908347870367e+01  1.049066762315513e+00 -1.773432386548621e+00  1.824048216766629e-01
  -2.057908347870367e+01  1.049066762315513e+00 -1.773432386548621e+00  1.824048216766629e-01
  -2.057908347870367e+01  1.049066762315513e+00 -1.773432386548621e+00  1.824048216766629e-01
  -2.057908347870367e+01  1.049066762315513e+00 -1.773432386548621e+00  1.824048216766629e-01
  -2.090894500880674e+01  1.061181635892726e+00 -1.700133324215922e+00  1.800897649312527e-01
  -2.045418227950370e+01  1.042865925728754e+00 -1.748309098590080e+00  1.831821138952031e-01
  -2.045418227950370e+01  1.042865925728754e+00 -1.748309098590080e+00  1.831821138952031e-01
  -1.946787337012915e+01  1.049409499165642e+00 -1.762912501910732e+00  1.822218252259463e-01
  -1.946787337012915e+01  1.049409499165642e+00 -1.762912501910732e+00  1.822218252259463e-01
  -1.946787337012915e+01  1.049409499165642e+00 -1.762912501910732e+00  1.822218252259463e-01
  -1.946787337012915e+01  1.049409499165642e+00 -1.762912501910732e+00  1.822218252259463e-01
  -1.946787337012915e+01  1.049409499165642e+00 -1.762912501910732e+00  1.822218252259463e-01
  -2.045379902504133e+01  1.054270403339047e+00 -1.779097669134652e+00  1.816658161593716e-01
  -2.045379902504133e+01  1.054270403339047e+00 -1.779097669134652e+00  1.816658161593716e-01
  -2.064441027806787e+01  1.062610722753678e+00 -1.729958973435491e+00  1.800250302739674e-01
  -2.064441027806787e+01  1.062610722753678e+00 -1.729958973435491e+00  1.800250302739674e-01
  -2.126727602539087e+01  1.058995152858538e+00 -1.734413793178450e+00  1.805966026383145e-01
  -1.976224291171732e+01  1.063133491301711e+00 -1.770798842525948e+00  1.802019620696033e-01
  -2.014471790448395e+01  1.064059147412941e+00 -1.787597685659532e+00  1.802659743697919e-01
  -2.014471790448395e+01  1.064059147412941e+00 -1.787597685659532e+00  1.802659743697919e-01
  -2.277990662920909e+01  1.064375779983984e+00 -1.668628718816199e+00  1.793999679375484e-01
  -2.277990662920909e+01  1.064375779983984e+00 -1.668628718816199e+00  1.793999679375484e-01
  -2.277990662920909e+01  1.064375779983984e+00 -1.668628718816199e+00  1.793999679375484e-01
  -1.877348640046382e+01  1.057730778596170e+00 -1.760214591590202e+00  1.809044725160044e-01
  -1.877348640046382e+01  1.057730778596170e+00 -1.760214591590202e+00  1.809044725160044e-01
  -2.062659978558858e+01  1.061030573868548e+00 -1.680024346316496e+00  1.799838964158637e-01
  -2.062659978558858e+01  1.061030573868548e+00 -1.680024346316496e+00  1.799838964158637e-01
  -1.949707386903247e+01  1.058484253650664e+00 -1.693450540751500e+00  1.804511474853666e-01
  -1.931617697278975e+01  1.058782198872582e+00 -1.703688989214363e+00  1.804709754904868e-01
  -1.931617697278975e+01  1.058782198872582e+00 -1.703688989214363e+00  1.804709754904868e-01
  -1.931617697278975e+01  1.058782198872582e+00 -1.703688989214363e+00  1.804709754904868e-01
  -1.991327517035549e+01  1.060041133186734e+00 -1.710546915957780e+00  1.803168661251340e-01
  -2.005138724289952e+01  1.050322440576945e+00 -1.760804207100395e+00  1.820551410920974e-01
  -2.005138724289952e+01  1.050322440576945e+00 -1.760804207100395e+00  1.820551410920974e-01
  -2.005138724289952e+01  1.050322440576945e+00 -1.760804207100395e+00  1.820551410920974e-01
  -2.005138724289952e+01  1.050322440576945e+00 -1.760804207100395e+00  1.820551410920974e-01
  -2.003992506052073e+01  1.050424199698358e+00 -1.760950744842944e+00  1.820412589845724e-01
  -1.991444872161756e+01  1.050725706770008e+00 -1.760898948758626e+00  1.819941150025735e-01
  -1.991444872161756e+01  1.050725706770008e+00 -1.760898948758626e+00  1.819941150025735e-01
  -2.062620011938081e+01  1.059855901439428e+00 -1.770070190306478e+00  1.807014078399441e-01
  -2.062620011938081e+01  1.059855901439428e+00 -1.770070190306478e+00  1.807014078399441e-01
  -2.149904596801579e+01  1.060629532130894e+00 -1.769330540690872e+00  1.805737391103227e-01
  -1.934591362333154e+01  1.057584978615444e+00 -1.773959096824494e+00  1.810967344497676e-01
  -2.036248257650735e+01  1.055498221488455e+00 -1.763730216810299e+00  1.812943844779228e-01
  -1.929447884282102e+01  1.056093198911813e+00 -1.772731855443704e+00  1.813111473263312e-01
  -1.950415369114960e+01  1.060290843387935e+00 -1.778227306475054e+00  1.807313560198426e-01
  -1.947573450272946e+01  1.060109857697228e+00 -1.777410856746722e+00  1.807491613739303e-01
  -1.947573450272946e+01  1.060109857697228e+00 -1.777410856746722e+00  1.807491613739303e-01
  -1.947573450272946e+01  1.060109857697228e+00 -1.777410856746722e+00  1.807491613739303e-01
  -1.947573450272946e+01  1.060109857697228e+00 -1.777410856746722e+00  1.807491613739303e-01
  -1.947573450272946e+01  1.060109857697228e+00 -1.777410856746722e+00  1.807491613739303e-01
  -1.947573450272946e+01  1.060109857697228e+00 -1.777410856746722e+00  1.807491613739303e-01
  -1.947573450272946e+01  1.060109857697228e+00 -1.777410856746722e+00  1.807491613739303e-01
  -1.947573450272946e+01  1.060109857697228e+00 -1.777410856746722e+00  1.807491613739303e-01
  -1.947573450272946e+01  1.060109857697228e+00 -1.777410856746722e+00  1.807491613739303e-01
  -1.947573450272946e+01  1.060109857697228e+00 -1.777410856746722e+00  1.807491613739303e-01
  -1.950586266187924e+01  1.057675792950933e+00 -1.769791344324503e+00  1.810325434720619e-01
  -2.109385349000198e+01  1.060686628365516e+00 -1.768076319964767e+00  1.805491401376292e-01
  -2.109385349000198e+01  1.060686628365516e+00 -1.768076319964767e+00  1.805491401376292e-01
  -2.109385349000198e+01  1.060686628365516e+00 -1.768076319964767e+00  1.805491401376292e-01
  -2.109385349000198e+01  1.060686628365516e+00 -1.768076319964767e+00  1.805491401376292e-01
  -2.209246386762893e+01  1.062548647383252e+00 -1.670529986256139e+00  1.796864230318075e-01
  -2.225528197646430e+01  1.031697079949526e+00 -1.604128962127287e+00  1.839273110728036e-01
  -2.225528197646430e+01  1.031697079949526e+00 -1.604128962127287e+00  1.839273110728036e-01
  -2.225528197646430e+01  1.031697079949526e+00 -1.604128962127287e+00  1.839273110728036e-01
  -1.945004579225604e+01  1.061977516716818e+00 -1.773853787872333e+00  1.804182111307349e-01
  -1.980685490415874e+01  1.060872096200019e+00 -1.773871263534236e+00  1.805876997880331e-01
  -1.977978848558067e+01  1.058395312800437e+00 -1.778267940328087e+00  1.810225595594317e-01
  -1.977978848558067e+01  1.058395312800437e+00 -1.778267940328087e+00  1.810225595594317e-01
  -1.977978848558067e+01  1.058395312800437e+00 -1.778267940328087e+00  1.810225595594317e-01
  -1.977978848558067e+01  1.058395312800437e+00 -1.778267940328087e+00  1.810225595594317e-01
  -1.962363936880232e+01  1.059246343108478e+00 -1.777843747407666e+00  1.808868320136273e-01
  -1.962363936880232e+01  1.059246343108478e+00 -1.777843747407666e+00  1.808868320136273e-01
  -2.149268496974511e+01  1.065346805257782e+00 -1.791076596801707e+00  1.801084112756562e-01
  -2.149268496974511e+01  1.065346805257782e+00 -1.791076596801707e+00  1.801084112756562e-01
  -2.014056595642177e+01  1.061827248847669e+00 -1.784031743663696e+00  1.805649139564039e-01
  -2.097569477804991e+01  1.052510366389901e+00 -1.782035688312407e+00  1.819712121137877e-01
  -1.999430642450435e+01  1.065042393515462e+00 -1.764436627250033e+00  1.798295639736734e-01
  -1.977056451584524e+01  1.053740776376326e+00 -1.772954831336691e+00  1.816760741485898e-01
  -2.304948844215142e+01  1.077456305976588e+00 -1.797457815578989e+00  1.783623441728249e-01
  -2.401673164938718e+01  1.077664872763610e+00 -1.805911891098715e+00  1.784298607547617e-01
  -2.401673164938718e+01  1.077664872763610e+00 -1.805911891098715e+00  1.784298607547617e-01
  -2.401673164938718e+01  1.077664872763610e+00 -1.805911891098715e+00  1.784298607547617e-01
  -2.237442967570427e+01  1.014616468233670e+00 -1.655003184878143e+00  1.869089804796623e-01
  -2.237442967570427e+01  1.014616468233670e+00 -1.655003184878143e+00  1.869089804796623e-01
  -2.237442967570427e+01  1.014616468233670e+00 -1.655003184878143e+00  1.869089804796623e-01
  -2.200468999507662e+01  1.068909115695053e+00 -1.712866152236397e+00  1.789860670830039e-01
  -2.200468999507662e+01  1.068909115695053e+00 -1.712866152236397e+00  1.789860670830039e-01
  -1.923749202161179e+01  1.049674310379094e+00 -1.726040273340404e+00  1.820093162431150e-01
  -1.923749202161179e+01  1.049674310379094e+00 -1.726040273340404e+00  1.820093162431150e-01
  -1.923749202161179e+01  1.049674310379094e+00 -1.726040273340404e+00  1.820093162431150e-01
  -1.923749202161179e+01  1.049674310379094e+00 -1.726040273340404e+00  1.820093162431150e-01
  -1.923749202161179e+01  1.049674310379094e+00 -1.726040273340404e+00  1.820093162431150e-01
  -1.923749202161179e+01  1.049674310379094e+00 -1.726040273340404e+00  1.820093162431150e-01
  -1.923749202161179e+01  1.049674310379094e+00 -1.726040273340404e+00  1.820093162431150e-01
  -1.923749202161179e+01  1.049674310379094e+00 -1.726040273340404e+00  1.820093162431150e-01
  -1.923749202161179e+01  1.049674310379094e+00 -1.726040273340404e+00  1.820093162431150e-01
  -1.923749202161179e+01  1.049674310379094e+00 -1.726040273340404e+00  1.820093162431150e-01
  -1.986535949707180e+01  1.059081219275116e+00 -1.757718415827272e+00  1.806624919699105e-01
  -1.986535949707180e+01  1.059081219275116e+00 -1.757718415827272e+00  1.806624919699105e-01
  -1.986535949707180e+01  1.059081219275116e+00 -1.757718415827272e+00  1.806624919699105e-01
  -1.999115408347391e+01  1.044100768858645e+00 -1.741166494882941e+00  1.829645145492970e-01
  -1.999115408347391e+01  1.044100768858645e+00 -1.741166494882941e+00  1.829645145492970e-01
  -1.999115408347391e+01  1.044100768858645e+00 -1.741166494882941e+00  1.829645145492970e-01
  -1.999115408347391e+01  1.044100768858645e+00 -1.741166494882941e+00  1.829645145492970e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.111588602451273e+01  1.055742825159892e+00 -1.786186270641786e+00  1.815242609331253e-01
  -2.290629365376506e+01  1.064779748388606e+00 -1.807199871946902e+00  1.803869176361042e-01
  -2.173693244029935e+01  1.058991150401828e+00 -1.675543546827108e+00  1.802601647415414e-01
  -2.463455203846569e+01  1.072409328202273e+00 -1.823720487819351e+00  1.794171171910769e-01
  -1.891598307849380e+01  1.054129642571773e+00 -1.743169335377558e+00  1.813724239468738e-01
  -1.891598307849380e+01  1.054129642571773e+00 -1.743169335377558e+00  1.813724239468738e-01
  -1.858067195725882e+01  1.054660679979139e+00 -1.737981653187769e+00  1.812710574855786e-01
  -1.858067195725882e+01  1.054660679979139e+00 -1.737981653187769e+00  1.812710574855786e-01
  -1.858067195725882e+01  1.054660679979139e+00 -1.737981653187769e+00  1.812710574855786e-01
  -1.858067195725882e+01  1.054660679979139e+00 -1.737981653187769e+00  1.812710574855786e-01
  -1.858067195725882e+01  1.054660679979139e+00 -1.737981653187769e+00  1.812710574855786e-01
  -1.859794335201958e+01  1.056673416248019e+00 -1.752605054970594e+00  1.810153694525587e-01
  -1.969864455956541e+01  1.055093300154316e+00 -1.756921326435155e+00  1.812722914900306e-01
  -1.969864455956541e+01  1.055093300154316e+00 -1.756921326435155e+00  1.812722914900306e-01
  -1.882884063258152e+01  1.056836813051512e+00 -1.764384511508986e+00  1.810942473904192e-01
  -1.886666477083878e+01  1.058942525402722e+00 -1.761261508353999e+00  1.807301776279361e-01
  -1.886666477083878e+01  1.058942525402722e+00 -1.761261508353999e+00  1.807301776279361e-01
  -1.958128230548140e+01  1.061271644683823e+00 -1.726116388142986e+00  1.802098149154890e-01
  -2.070222413993154e+01  1.066967214177695e+00 -1.791086703180907e+00  1.798628251072551e-01
  -2.070222413993154e+01  1.066967214177695e+00 -1.791086703180907e+00  1.798628251072551e-01
  -2.070222413993154e+01  1.066967214177695e+00 -1.791086703180907e+00  1.798628251072551e-01
  -2.070222413993154e+01  1.066967214177695e+00 -1.791086703180907e+00  1.798628251072551e-01
  -1.998950893162002e+01  1.059677267012952e+00 -1.718297364856613e+00  1.804156888512490e-01
  -1.898658865380939e+01  1.050752494760880e+00 -1.718459872256067e+00  1.817944304770811e-01
  -1.894067983816960e+01  1.051234451537138e+00 -1.720741018579983e+00  1.817293272189240e-01
  -1.894067983816960e+01  1.051234451537138e+00 -1.720741018579983e+00  1.817293272189240e-01
  -1.894067983816960e+01  1.051234451537138e+00 -1.720741018579983e+00  1.817293272189240e-01
  -1.894067983816960e+01  1.051234451537138e+00 -1.720741018579983e+00  1.817293272189240e-01
  -1.894067983816960e+01  1.051234451537138e+00 -1.720741018579983e+00  1.817293272189240e-01
  -1.894067983816960e+01  1.051234451537138e+00 -1.720741018579983e+00  1.817293272189240e-01
  -1.894067983816960e+01  1.051234451537138e+00 -1.720741018579983e+00  1.817293272189240e-01
  -2.228407822987796e+01  1.070641621573953e+00 -1.720820764825098e+00  1.787631364134148e-01
  -2.259158774130464e+01  1.042824418651136e+00 -1.746912699492567e+00  1.831813929909349e-01
  -1.971633179472569e+01  1.058554735430835e+00 -1.709153374112603e+00  1.805342476797041e-01
  -1.896878974817056e+01  1.057123544064124e+00 -1.713956416778899e+00  1.807775507860158e-01
  -1.896802616301760e+01  1.057073838319383e+00 -1.714260722669266e+00  1.807866235628410e-01
  -1.896802616301760e+01  1.057073838319383e+00 -1.714260722669266e+00  1.807866235628410e-01
  -1.896802616301760e+01  1.057073838319383e+00 -1.714260722669266e+00  1.807866235628410e-01
  -1.896802616301760e+01  1.057073838319383e+00 -1.714260722669266e+00  1.807866235628410e-01
  -1.896802616301760e+01  1.057073838319383e+00 -1.714260722669266e+00  1.807866235628410e-01
  -1.896802616301760e+01  1.057073838319383e+00 -1.714260722669266e+00  1.807866235628410e-01
  -1.974448109040453e+01  1.056207278168843e+00 -1.765784766909994e+00  1.812098817331870e-01
  -1.975757055838858e+01  1.056208746363477e+00 -1.765744594254731e+00  1.812091759832011e-01
  -1.975757055838858e+01  1.056208746363477e+00 -1.765744594254731e+00  1.812091759832011e-01
  -1.975757055838858e+01  1.056208746363477e+00 -1.765744594254731e+00  1.812091759832011e-01
  -1.975757055838858e+01  1.056208746363477e+00 -1.765744594254731e+00  1.812091759832011e-01
  -2.006677940305030e+01  1.055724218282988e+00 -1.764313238706348e+00  1.812665034212432e-01
  -2.263558056819229e+01  1.063567459541262e+00 -1.775688848941654e+00  1.802003097235982e-01
  -2.069469647159059e+01  1.064446730259290e+00 -1.774535852758058e+00  1.800492198733914e-01
  -2.069469647159059e+01  1.064446730259290e+00 -1.774535852758058e+00  1.800492198733914e-01
  -2.069469647159059e+01  1.064446730259290e+00 -1.774535852758058e+00  1.800492198733914e-01
  -2.069469647159059e+01  1.064446730259290e+00 -1.774535852758058e+00  1.800492198733914e-01
  -1.977187225707153e+01  1.062358186416284e+00 -1.770616587610049e+00  1.803189261683147e-01
  -1.977187225707153e+01  1.062358186416284e+00 -1.770616587610049e+00  1.803189261683147e-01
  -1.859129756447648e+01  1.051817986841497e+00 -1.750702269383156e+00  1.817557606897078e-01
  -1.859129756447648e+01  1.051817986841497e+00 -1.750702269383156e+00  1.817557606897078e-01
  -2.190459156676975e+01  1.073855634239334e+00 -1.798841088186157e+00  1.789102833892482e-01
  -1.974238432011738e+01  1.064495326135476e+00 -1.767439465348452e+00  1.799515533483712e-01
  -1.974238432011738e+01  1.064495326135476e+00 -1.767439465348452e+00  1.799515533483712e-01
  -1.974238432011738e+01  1.064495326135476e+00 -1.767439465348452e+00  1.799515533483712e-01
  -2.042916350857740e+01  1.066798096475426e+00 -1.766293443292952e+00  1.795822976733328e-01
  -2.090360855558121e+01  1.067655920356615e+00 -1.765415833657143e+00  1.794392783651715e-01
  -2.058131927200159e+01  1.066755089406745e+00 -1.765287469968787e+00  1.795765620556779e-01
  -2.041803586209453e+01  1.066033058723411e+00 -1.762986932932158e+00  1.796574580963895e-01
  -2.300553476998665e+01  1.074076274904344e+00 -1.809289380153798e+00  1.790003846770141e-01
  -1.968844697145011e+01  1.044476862459879e+00 -1.656742811663102e+00  1.824837856989208e-01
  -2.240631880503327e+01  1.032093867033411e+00 -1.655555446432321e+00  1.843666088270399e-01
  -2.240631880503327e+01  1.032093867033411e+00 -1.655555446432321e+00  1.843666088270399e-01
  -2.318414397326341e+01  1.075743358121886e+00 -1.774487970937652e+00  1.783415242645862e-01
  -2.318414397326341e+01  1.075743358121886e+00 -1.774487970937652e+00  1.783415242645862e-01
  -2.318414397326341e+01  1.075743358121886e+00 -1.774487970937652e+00  1.783415242645862e-01
  -2.482074129277722e+01  1.081386258567572e+00 -1.821663388629117e+00  1.780542364578455e-01
  -2.292804306442529e+01  1.016818387664191e+00 -1.578733881755594e+00  1.860425052833605e-01
  -2.332643621051207e+01  1.066041968097800e+00 -1.693199507118977e+00  1.793088513922004e-01
  -2.332643621051207e+01  1.066041968097800e+00 -1.693199507118977e+00  1.793088513922004e-01
  -1.973559578693009e+01  1.054490264418271e+00 -1.776154643191566e+00  1.815989352940549e-01
  -1.991392571319827e+01  1.053998206312018e+00 -1.776535924425635e+00  1.816793009304244e-01
  -1.928136945237076e+01  1.055914305017478e+00 -1.773972228470294e+00  1.813529633997519e-01
  -1.944540802606669e+01  1.056423298857323e+00 -1.776372398126958e+00  1.813039353940588e-01
  -1.907480471670150e+01  1.054709870067089e+00 -1.770163116393576e+00  1.814917848017659e-01
  -1.907480471670150e+01  1.054709870067089e+00 -1.770163116393576e+00  1.814917848017659e-01
  -1.907480471670150e+01  1.054709870067089e+00 -1.770163116393576e+00  1.814917848017659e-01
  -2.093507923945276e+01  1.049677967784205e+00 -1.764747500452763e+00  1.822052453854946e-01
  -1.948874991390931e+01  1.049349445786721e+00 -1.764636352699599e+00  1.822549458709306e-01
  -2.383659788144567e+01  1.036709335969387e+00 -1.682017906558340e+00  1.839252777407144e-01
  -1.897487239798969e+01  1.059294688772549e+00 -1.754048126738523e+00  1.806150256257496e-01
  -1.932168469389266e+01  1.059284714959528e+00 -1.770835549947475e+00  1.807951828517846e-01
  -1.938491440409111e+01  1.050106637417943e+00 -1.674238480486501e+00  1.816647307251730e-01
  -1.938491440409111e+01  1.050106637417943e+00 -1.674238480486501e+00  1.816647307251730e-01
  -1.938491440409111e+01  1.050106637417943e+00 -1.674238480486501e+00  1.816647307251730e-01
  -1.923749202161179e+01  1.049674310379094e+00 -1.726040273340404e+00  1.820093162431150e-01
  -1.923749202161179e+01  1.049674310379094e+00 -1.726040273340404e+00  1.820093162431150e-01
  -1.885874035319083e+01  1.049868695257583e+00 -1.757027033449146e+00  1.820761223600897e-01
  -1.885874035319083e+01  1.049868695257583e+00 -1.757027033449146e+00  1.820761223600897e-01
  -1.946787337012915e+01  1.049409499165642e+00 -1.762912501910732e+00  1.822218252259463e-01
  -1.946787337012915e+01  1.049409499165642e+00 -1.762912501910732e+00  1.822218252259463e-01
  -2.168963766350578e+01  1.044623774425004e+00 -1.771882362687160e+00  1.831003369974578e-01
  -1.936629468234408e+01  1.052644636446295e+00 -1.764606372880079e+00  1.817434026738495e-01
  -1.935949172096603e+01  1.052712641922606e+00 -1.764760537743205e+00  1.817348047605690e-01
  -1.993445541640871e+01  1.062558482629945e+00 -1.727049622675563e+00  1.800198620370143e-01
  -1.964070765163465e+01  1.064330792976341e+00 -1.774170783071765e+00  1.800605377377166e-01
  -1.855412817531028e+01  1.052572254346559e+00 -1.759017700981358e+00  1.816838102719807e-01
  -1.855412817531028e+01  1.052572254346559e+00 -1.759017700981358e+00  1.816838102719807e-01
  -1.867144394173103e+01  1.052678392991582e+00 -1.758920192604477e+00  1.816658635553810e-01
  -2.010546327350696e+01  1.063796712915727e+00 -1.786406068871689e+00  1.802927508326429e-01
  -2.010546327350696e+01  1.063796712915727e+00 -1.786406068871689e+00  1.802927508326429e-01
  -2.010546327350696e+01  1.063796712915727e+00 -1.786406068871689e+00  1.802927508326429e-01
  -2.010546327350696e+01  1.063796712915727e+00 -1.786406068871689e+00  1.802927508326429e-01
  -1.991455995961481e+01  1.063769855566388e+00 -1.733228991387715e+00  1.798571794164007e-01
  -2.023019048892345e+01  1.058262944909008e+00 -1.756593718495490e+00  1.807779851849595e-01
  -2.023019048892345e+01  1.058262944909008e+00 -1.756593718495490e+00  1.807779851849595e-01
  -2.394559639565528e+01  1.074708857946301e+00 -1.764724244785714e+00  1.783742212762463e-01
  -2.054082304982810e+01  1.049672108848390e+00 -1.768242296151075e+00  1.822479507388484e-01
  -2.199909852092999e+01  1.061913576643496e+00 -1.803295739741711e+00  1.807824043742992e-01
  -2.213389836424904e+01  1.062035993787300e+00 -1.804116140386606e+00  1.807734038223432e-01
  -1.932137666264395e+01  1.061106252528928e+00 -1.767045544330837e+00  1.804696729916894e-01
  -2.126506384983259e+01  1.061395068704428e+00 -1.729617729859454e+00  1.802044053574913e-01
  -2.126506384983259e+01  1.061395068704428e+00 -1.729617729859454e+00  1.802044053574913e-01
  -1.952363313605305e+01  1.061460727247602e+00 -1.761466533037247e+00  1.803434064820519e-01
  -1.965500862719033e+01  1.063390481675115e+00 -1.765190856135477e+00  1.800941814891104e-01
  -1.965500862719033e+01  1.063390481675115e+00 -1.765190856135477e+00  1.800941814891104e-01
  -1.965500862719033e+01  1.063390481675115e+00 -1.765190856135477e+00  1.800941814891104e-01
  -1.965500862719033e+01  1.063390481675115e+00 -1.765190856135477e+00  1.800941814891104e-01
  -1.965500862719033e+01  1.063390481675115e+00 -1.765190856135477e+00  1.800941814891104e-01
  -1.965500862719033e+01  1.063390481675115e+00 -1.765190856135477e+00  1.800941814891104e-01
  -1.965500862719033e+01  1.063390481675115e+00 -1.765190856135477e+00  1.800941814891104e-01
  -1.965500862719033e+01  1.063390481675115e+00 -1.765190856135477e+00  1.800941814891104e-01
  -2.212413983509045e+01  1.071572673916316e+00 -1.772119893110777e+00  1.789257732517224e-01
  -2.213803098059143e+01  1.072959242750569e+00 -1.802127438051428e+00  1.790825359527293e-01
  -1.957711197624948e+01  1.057039596963974e+00 -1.773505286574534e+00  1.811755863394258e-01
  -1.957711197624948e+01  1.057039596963974e+00 -1.773505286574534e+00  1.811755863394258e-01
  -2.223407176849712e+01  1.072778003373170e+00 -1.801323631888461e+00  1.790998637724567e-01
  -2.223407176849712e+01  1.072778003373170e+00 -1.801323631888461e+00  1.790998637724567e-01
  -2.251689200163965e+01  1.017594344568450e+00 -1.616788378647025e+00  1.860920988389697e-01
  -2.482829366588001e+01  1.072658129451254e+00 -1.783508050485413e+00  1.789094141362894e-01
  -2.064502727957163e+01  1.067347310328215e+00 -1.776500649899677e+00  1.796262191702100e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.211911251659540e+01  1.065945752395963e+00 -1.807364119557338e+00  1.802125821948017e-01
  -2.454453696896449e+01  1.081431691639178e+00 -1.799215817987077e+00  1.777984457127858e-01
  -2.454453696896449e+01  1.081431691639178e+00 -1.799215817987077e+00  1.777984457127858e-01
  -2.168793358627637e+01  1.062120223446159e+00 -1.689381393522685e+00  1.798803452020877e-01
  -2.168793358627637e+01  1.062120223446159e+00 -1.689381393522685e+00  1.798803452020877e-01
  -2.168793358627637e+01  1.062120223446159e+00 -1.689381393522685e+00  1.798803452020877e-01
  -2.015146640888845e+01  1.063326072897922e+00 -1.720513631324530e+00  1.798709378793489e-01
  -1.931617697278974e+01  1.058782198872582e+00 -1.703688989214363e+00  1.804709754904868e-01
  -1.931617697278974e+01  1.058782198872582e+00 -1.703688989214363e+00  1.804709754904868e-01
  -1.967708968658488e+01  1.058831886344977e+00 -1.704987867115794e+00  1.804697228979171e-01
  -1.967708968658488e+01  1.058831886344977e+00 -1.704987867115794e+00  1.804697228979171e-01
  -1.960343822039084e+01  1.059785091198164e+00 -1.713304294715123e+00  1.803725088699670e-01
  -1.960343822039084e+01  1.059785091198164e+00 -1.713304294715123e+00  1.803725088699670e-01
  -2.236057682543944e+01  1.075240966457046e+00 -1.804143989304784e+00  1.787694229498999e-01
  -2.209781362061311e+01  1.071768015670333e+00 -1.780303901896341e+00  1.790003307375560e-01
  -2.209781362061311e+01  1.071768015670333e+00 -1.780303901896341e+00  1.790003307375560e-01
  -2.209781362061311e+01  1.071768015670333e+00 -1.780303901896341e+00  1.790003307375560e-01
  -2.209781362061311e+01  1.071768015670333e+00 -1.780303901896341e+00  1.790003307375560e-01
  -2.154418319530391e+01  1.072093721233813e+00 -1.783196032094602e+00  1.789862817523841e-01
  -2.099731330893014e+01  1.049173894300888e+00 -1.771555384716160e+00  1.823639793217917e-01
  -2.099731330893014e+01  1.049173894300888e+00 -1.771555384716160e+00  1.823639793217917e-01
  -2.099731330893014e+01  1.049173894300888e+00 -1.771555384716160e+00  1.823639793217917e-01
  -2.099731330893014e+01  1.049173894300888e+00 -1.771555384716160e+00  1.823639793217917e-01
  -2.099731330893014e+01  1.049173894300888e+00 -1.771555384716160e+00  1.823639793217917e-01
  -2.178379242774105e+01  9.893781931427535e-01 -1.548603672193785e+00  1.903870800067957e-01
  -2.190459156676975e+01  1.073855634239334e+00 -1.798841088186157e+00  1.789102833892482e-01
  -2.190459156676975e+01  1.073855634239334e+00 -1.798841088186157e+00  1.789102833892482e-01
  -2.190459156676975e+01  1.073855634239334e+00 -1.798841088186157e+00  1.789102833892482e-01
  -2.098091047391659e+01  1.062327622145140e+00 -1.796236338875614e+00  1.806350408208733e-01
  -2.098091047391659e+01  1.062327622145140e+00 -1.796236338875614e+00  1.806350408208733e-01
  -2.085156993377195e+01  1.057829407920501e+00 -1.769704063505306e+00  1.810035222564837e-01
