# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Mass of He core, $M_{He-core}/M_{\odot}$ $A_3^{\mathrm{surf}}$  $A_{-1}^{\mathrm{surf}}$
  -2.502001141861294e+02  1.407808920293874e+00 -2.019315225478802e+00  3.464779217358451e+32  6.006450654781145e-11 -4.994754466412144e-06
  -2.502001141861294e+02  1.407808920293874e+00 -2.019315225478802e+00  3.464779217358451e+32  6.006450654781145e-11 -4.994754466412144e-06
  -2.502001141861294e+02  1.407808920293874e+00 -2.019315225478802e+00  3.464779217358451e+32  6.006450654781145e-11 -4.994754466412144e-06
  -2.492922704548710e+02  1.408582891086231e+00 -2.024416466819612e+00  3.464779217358451e+32  5.861535572888288e-11 -4.919400156894985e-06
  -2.525273833059636e+02  1.406587020650669e+00 -2.011252922950138e+00  3.464779217358451e+32  6.224313136655565e-11 -5.114668333803829e-06
  -2.511341825187066e+02  1.411605786191412e+00 -2.044104268500090e+00  3.464779217358451e+32  5.198447161813826e-11 -4.634910551941275e-06
  -2.511341825187066e+02  1.411605786191412e+00 -2.044104268500090e+00  3.464779217358451e+32  5.198447161813826e-11 -4.634910551941275e-06
  -2.501747534012425e+02  1.407922618733463e+00 -2.018796218326376e+00  3.464779217358451e+32  5.831818914303599e-11 -4.922097786039485e-06
  -2.509408252649349e+02  1.408892911449629e+00 -2.028196971212948e+00  3.464779217358451e+32  5.751435482845378e-11 -4.928157929971619e-06
  -2.523510768634710e+02  1.406446235888975e+00 -2.009038042869611e+00  3.464779217358451e+32  6.274266991115524e-11 -5.105697932958356e-06
  -2.513511483303346e+02  1.409410683687279e+00 -2.024788927152142e+00  3.464779217358451e+32  5.176387691998653e-11 -4.511840624137707e-06
  -2.493365288415582e+02  1.409783527187581e+00 -2.029576178887071e+00  3.464779217358451e+32  5.324434759719242e-11 -4.619230601305849e-06
  -2.500604997018175e+02  1.410500192532124e+00 -2.034895455595187e+00  3.464779217358451e+32  5.272302980917711e-11 -4.578323220011971e-06
  -2.518834780043257e+02  1.409089674607221e+00 -2.024465003524010e+00  3.464779217358451e+32  5.458471607331142e-11 -4.630438619101991e-06
  -2.506461404266760e+02  1.409540073328025e+00 -2.028481001985366e+00  3.464779217358451e+32  5.435410534967343e-11 -4.644601396136339e-06
  -2.509301387541813e+02  1.409426629996119e+00 -2.027469479915380e+00  3.464779217358451e+32  5.441218999257851e-11 -4.641034173270001e-06
  -2.508595775729037e+02  1.409035435468780e+00 -2.024376182127957e+00  3.464779217358451e+32  5.444281780804603e-11 -4.646143648982724e-06
  -2.518902613863161e+02  1.400572246670563e+00 -1.957951226369521e+00  3.464779217358451e+32  5.877950266280810e-11 -4.876156969152954e-06
  -2.518902613863161e+02  1.400572246670563e+00 -1.957951226369521e+00  3.464779217358451e+32  5.877950266280810e-11 -4.876156969152954e-06
  -2.503121203481061e+02  1.409770695488773e+00 -2.031115709621912e+00  3.464779217358451e+32  5.372946892635974e-11 -4.733877917067459e-06
  -2.532835335288205e+02  1.411654846240844e+00 -2.044018663011347e+00  3.464779217358451e+32  4.589582805413150e-11 -4.417021929604438e-06
  -2.492589338639755e+02  1.411072124139551e+00 -2.040123632566333e+00  3.464779217358451e+32  5.110402176307720e-11 -4.583870527931244e-06
  -2.492557728210181e+02  1.411020352790700e+00 -2.039646084340928e+00  3.464779217358451e+32  5.113323939470112e-11 -4.583849597695823e-06
  -2.491933565195867e+02  1.411019596302803e+00 -2.039762127282849e+00  3.464779217358451e+32  5.131650782139690e-11 -4.591932291993800e-06
  -2.570869759163254e+02  1.405890257544083e+00 -2.004611454135410e+00  3.464779217358451e+32  6.622677992917726e-11 -5.097431517926699e-06
  -2.567321408089326e+02  1.405936250463276e+00 -1.995545153953096e+00  3.464779217358451e+32  4.267148028968242e-11 -4.312818670813311e-06
  -2.539670165921117e+02  1.401407717242402e+00 -1.960228274369247e+00  3.464779217358451e+32  4.720441838057375e-11 -4.456961077487434e-06
  -2.545122662367369e+02  1.406017566014804e+00 -1.996415279750477e+00  3.464779217358451e+32  4.448962338185890e-11 -4.368146834376717e-06
  -2.506548229049062e+02  1.406336302043558e+00 -2.000499354987807e+00  3.464779217358451e+32  4.928260347907093e-11 -4.514287195682390e-06
  -2.527732330205689e+02  1.410454599673661e+00 -2.037562058614504e+00  3.464779217358451e+32  5.907854671548810e-11 -4.796949861328026e-06
  -2.523415376317866e+02  1.407477372307116e+00 -2.010245605378349e+00  3.464779217358451e+32  5.663559841614851e-11 -4.707768105715373e-06
  -2.523415376317866e+02  1.407477372307116e+00 -2.010245605378349e+00  3.464779217358451e+32  5.663559841614851e-11 -4.707768105715373e-06
  -2.500122842921592e+02  1.411624263993567e+00 -2.044306325265420e+00  3.464779217358451e+32  4.961335855216046e-11 -4.526571141289508e-06
  -2.500122842921592e+02  1.411624263993567e+00 -2.044306325265420e+00  3.464779217358451e+32  4.961335855216046e-11 -4.526571141289508e-06
  -2.500122842921592e+02  1.411624263993567e+00 -2.044306325265420e+00  3.464779217358451e+32  4.961335855216046e-11 -4.526571141289508e-06
  -2.506239826782524e+02  1.411747294929129e+00 -2.044917107748135e+00  3.464779217358451e+32  4.851735134167406e-11 -4.486728136149810e-06
  -2.486010032329374e+02  1.410330132598528e+00 -2.037437536759268e+00  3.464779217358451e+32  5.623423998277346e-11 -4.806044033571073e-06
  -2.487355449581052e+02  1.410801422010912e+00 -2.041417905986004e+00  3.464779217358451e+32  5.603794930669317e-11 -4.801822224136182e-06
  -2.536559357568624e+02  1.401450086166667e+00 -1.966681031853411e+00  3.464779217358451e+32  5.824130588677248e-11 -4.881408602604753e-06
  -2.536559357568624e+02  1.401450086166667e+00 -1.966681031853411e+00  3.464779217358451e+32  5.824130588677248e-11 -4.881408602604753e-06
  -2.487355449581052e+02  1.410801422010912e+00 -2.041417905986004e+00  3.464779217358451e+32  5.603794930669317e-11 -4.801822224136182e-06
  -2.487355449581052e+02  1.410801422010912e+00 -2.041417905986004e+00  3.464779217358451e+32  5.603794930669317e-11 -4.801822224136182e-06
  -2.487355449581052e+02  1.410801422010912e+00 -2.041417905986004e+00  3.464779217358451e+32  5.603794930669317e-11 -4.801822224136182e-06
  -2.487973687418987e+02  1.410426940740257e+00 -2.038284445972236e+00  3.464779217358451e+32  5.588232399553946e-11 -4.795269672873630e-06
  -2.503419758582118e+02  1.409924324665383e+00 -2.035724878872976e+00  3.464779217358451e+32  5.631312726730022e-11 -4.850533049724607e-06
  -2.487280702749806e+02  1.409376448830814e+00 -2.028831495220644e+00  3.464779217358451e+32  5.517763527603004e-11 -4.753387137572728e-06
  -2.519598390920389e+02  1.404488003287244e+00 -1.990567679124986e+00  3.464779217358451e+32  5.908116997802948e-11 -4.942774129186082e-06
  -2.497164581131185e+02  1.408770231234922e+00 -2.023356109393982e+00  3.464779217358451e+32  5.485753761583730e-11 -4.705083417285167e-06
  -2.493127446874510e+02  1.410659536842431e+00 -2.038363098915827e+00  3.464779217358451e+32  5.686917308437645e-11 -4.786729007398963e-06
  -2.493127446874510e+02  1.410659536842431e+00 -2.038363098915827e+00  3.464779217358451e+32  5.686917308437645e-11 -4.786729007398963e-06
  -2.492908391178219e+02  1.410465817882285e+00 -2.037014792818961e+00  3.464779217358451e+32  5.713922445508787e-11 -4.801394546191618e-06
  -2.492908391178219e+02  1.410465817882285e+00 -2.037014792818961e+00  3.464779217358451e+32  5.713922445508787e-11 -4.801394546191618e-06
  -2.493240177204990e+02  1.410507437060608e+00 -2.037232349429301e+00  3.464779217358451e+32  5.703261590314502e-11 -4.794466284732657e-06
  -2.493240177204990e+02  1.410507437060608e+00 -2.037232349429301e+00  3.464779217358451e+32  5.703261590314502e-11 -4.794466284732657e-06
  -2.493240177204990e+02  1.410507437060608e+00 -2.037232349429301e+00  3.464779217358451e+32  5.703261590314502e-11 -4.794466284732657e-06
  -2.493240177204990e+02  1.410507437060608e+00 -2.037232349429301e+00  3.464779217358451e+32  5.703261590314502e-11 -4.794466284732657e-06
  -2.490812579067967e+02  1.410445041944895e+00 -2.038051235568664e+00  3.464779217358451e+32  5.887910338085727e-11 -4.875660736237729e-06
  -2.490812579067967e+02  1.410445041944895e+00 -2.038051235568664e+00  3.464779217358451e+32  5.887910338085727e-11 -4.875660736237729e-06
  -2.515870735248884e+02  1.409562314759428e+00 -2.029428854949874e+00  3.464779217358451e+32  5.465517782241118e-11 -4.664586124073098e-06
  -2.515870735248884e+02  1.409562314759428e+00 -2.029428854949874e+00  3.464779217358451e+32  5.465517782241118e-11 -4.664586124073098e-06
  -2.515870735248884e+02  1.409562314759428e+00 -2.029428854949874e+00  3.464779217358451e+32  5.465517782241118e-11 -4.664586124073098e-06
  -2.519488317329204e+02  1.410940987909026e+00 -2.035328016456784e+00  3.464779217358451e+32  4.748002965825210e-11 -4.370387371206334e-06
  -2.499288668408385e+02  1.410692239374541e+00 -2.035614793597235e+00  3.464779217358451e+32  4.983007247374406e-11 -4.510427258872897e-06
  -2.491003880856353e+02  1.410360948321318e+00 -2.034665306843254e+00  3.464779217358451e+32  5.264442009712865e-11 -4.642545316201849e-06
  -2.491021256753777e+02  1.410360008960382e+00 -2.034598961992935e+00  3.464779217358451e+32  5.262892586957579e-11 -4.639637600270078e-06
  -2.495919405896092e+02  1.410241896684243e+00 -2.032612893222869e+00  3.464779217358451e+32  5.154491948295178e-11 -4.579598959386666e-06
  -2.495919405896092e+02  1.410241896684243e+00 -2.032612893222869e+00  3.464779217358451e+32  5.154491948295178e-11 -4.579598959386666e-06
  -2.495919405896092e+02  1.410241896684243e+00 -2.032612893222869e+00  3.464779217358451e+32  5.154491948295178e-11 -4.579598959386666e-06
  -2.495919405896092e+02  1.410241896684243e+00 -2.032612893222869e+00  3.464779217358451e+32  5.154491948295178e-11 -4.579598959386666e-06
  -2.495894528555715e+02  1.410369161303122e+00 -2.033646479336023e+00  3.464779217358451e+32  5.150717338742023e-11 -4.579050148424918e-06
  -2.495894528555715e+02  1.410369161303122e+00 -2.033646479336023e+00  3.464779217358451e+32  5.150717338742023e-11 -4.579050148424918e-06
  -2.495894528555715e+02  1.410369161303122e+00 -2.033646479336023e+00  3.464779217358451e+32  5.150717338742023e-11 -4.579050148424918e-06
  -2.502423457540814e+02  1.410487723622128e+00 -2.033631998226099e+00  3.464779217358451e+32  5.004201874538712e-11 -4.512782508413620e-06
  -2.499007544940668e+02  1.405755702682798e+00 -1.998843880376444e+00  3.464779217358451e+32  5.741327777929294e-11 -4.788299626415778e-06
  -2.511827488539496e+02  1.402876064261470e+00 -1.972071774962228e+00  3.464779217358451e+32  5.235990247668666e-11 -4.561006560280289e-06
  -2.531048589413459e+02  1.409479968388091e+00 -2.023138497641915e+00  3.464779217358451e+32  4.940796905836132e-11 -4.395664816949759e-06
  -2.562663532012410e+02  1.408743300908522e+00 -2.016558520350227e+00  3.464779217358451e+32  5.032136544262060e-11 -4.378955546403873e-06
  -2.522405405156412e+02  1.407499927108508e+00 -2.010063272639071e+00  3.464779217358451e+32  5.493623635482270e-11 -4.614127848021032e-06
  -2.538240448711207e+02  1.404275742853823e+00 -1.981888977415951e+00  3.464779217358451e+32  4.526468699177594e-11 -4.337899661919614e-06
  -2.554969667684985e+02  1.410237057937341e+00 -2.028154829904397e+00  3.464779217358451e+32  4.896819523481723e-11 -4.387942340862500e-06
  -2.573130969581409e+02  1.404591880361377e+00 -1.987368448737608e+00  3.464779217358451e+32  4.751279759117258e-11 -4.557291951516674e-06
  -2.528682881952664e+02  1.405425696014120e+00 -1.997851615058485e+00  3.464779217358451e+32  5.354686584395516e-11 -4.777989174395762e-06
  -2.510486143837358e+02  1.404403610722315e+00 -1.987884425357273e+00  3.464779217358451e+32  5.337917448800012e-11 -4.689875406707104e-06
  -2.510486143837358e+02  1.404403610722315e+00 -1.987884425357273e+00  3.464779217358451e+32  5.337917448800012e-11 -4.689875406707104e-06
  -2.531793525077291e+02  1.408117863077981e+00 -2.012995946532023e+00  3.464779217358451e+32  5.256917191171193e-11 -4.530222593225760e-06
  -2.493417282644134e+02  1.408822289474650e+00 -2.021859052186044e+00  3.464779217358451e+32  5.402912046462866e-11 -4.655127070719485e-06
  -2.492205474740704e+02  1.408945514520687e+00 -2.023210536166270e+00  3.464779217358451e+32  5.453362306968409e-11 -4.677631753245711e-06
  -2.491803552472241e+02  1.409129867885917e+00 -2.024225416449126e+00  3.464779217358451e+32  5.269177267651431e-11 -4.620147012439258e-06
  -2.506852750984133e+02  1.410275112348188e+00 -2.041651310997957e+00  3.464779217358451e+32  6.325610823320720e-11 -5.126296510218645e-06
  -2.509804803969215e+02  1.401728311012550e+00 -1.965899964165990e+00  3.464779217358451e+32  5.531542925938332e-11 -4.739982574152089e-06
  -2.516126125398748e+02  1.400502388770225e+00 -1.956485589235677e+00  3.464779217358451e+32  5.622509858986649e-11 -4.780528204233389e-06
  -2.506869315025298e+02  1.403193123985362e+00 -1.979065944484052e+00  3.464779217358451e+32  5.656287869630878e-11 -4.819294769982759e-06
  -2.536324958469563e+02  1.407181946817401e+00 -2.011276882436349e+00  3.464779217358451e+32  5.407313912856013e-11 -4.803624452383727e-06
  -2.559071638727209e+02  1.401415370290670e+00 -1.970106628085711e+00  3.464779217358451e+32  6.612196726261625e-11 -5.224434625976049e-06
  -2.500215135663554e+02  1.409374377302178e+00 -2.028174734703333e+00  3.464779217358451e+32  5.447549760114816e-11 -4.757565540675177e-06
  -2.503121203481061e+02  1.409770695488773e+00 -2.031115709621912e+00  3.464779217358451e+32  5.372946892635974e-11 -4.733877917067459e-06
  -2.503121203481061e+02  1.409770695488773e+00 -2.031115709621912e+00  3.464779217358451e+32  5.372946892635974e-11 -4.733877917067459e-06
  -2.494937467231190e+02  1.407357204587259e+00 -2.010301960052176e+00  3.464779217358451e+32  5.211108182246891e-11 -4.625693298447472e-06
  -2.491268101910000e+02  1.410725307817095e+00 -2.038453250246964e+00  3.464779217358451e+32  5.249173749528054e-11 -4.666268472838711e-06
  -2.502729558050210e+02  1.408008011094371e+00 -2.020845308165295e+00  3.464779217358451e+32  6.095842488490316e-11 -5.019296668672934e-06
  -2.520891966581981e+02  1.410484894432719e+00 -2.032581247059280e+00  3.464779217358451e+32  5.121492448264073e-11 -4.477815047360605e-06
  -2.515707753808848e+02  1.410319584498263e+00 -2.031743877450131e+00  3.464779217358451e+32  5.196214722171056e-11 -4.514506941723317e-06
  -2.515707753808848e+02  1.410319584498263e+00 -2.031743877450131e+00  3.464779217358451e+32  5.196214722171056e-11 -4.514506941723317e-06
  -2.515707753808848e+02  1.410319584498263e+00 -2.031743877450131e+00  3.464779217358451e+32  5.196214722171056e-11 -4.514506941723317e-06
  -2.506085805235506e+02  1.406811819246423e+00 -2.011379327615257e+00  3.464779217358451e+32  6.201048680714800e-11 -5.043638488862886e-06
  -2.514813096123070e+02  1.409144060626912e+00 -2.023732036451372e+00  3.464779217358451e+32  5.479268001226817e-11 -4.620839731309475e-06
  -2.521409785685853e+02  1.407691017599169e+00 -2.015755707209082e+00  3.464779217358451e+32  5.435762541604413e-11 -4.717569696756971e-06
  -2.516416116634219e+02  1.406356898551346e+00 -2.004337131576105e+00  3.464779217358451e+32  5.401841706828516e-11 -4.699948611766346e-06
  -2.535928396081961e+02  1.404887673349092e+00 -1.986982796703169e+00  3.464779217358451e+32  5.113015167875490e-11 -4.456394543725454e-06
  -2.526336983001517e+02  1.405591821150298e+00 -1.993043318658094e+00  3.464779217358451e+32  5.146246216099617e-11 -4.481462795718360e-06
  -2.508820639658852e+02  1.406892860645836e+00 -2.004947201970356e+00  3.464779217358451e+32  5.306651110801108e-11 -4.572235524539589e-06
  -2.498492787940388e+02  1.407956539769468e+00 -2.014679352464501e+00  3.464779217358451e+32  5.437791893542519e-11 -4.646447765577139e-06
  -2.500948692408088e+02  1.411231846696586e+00 -2.040269753043756e+00  3.464779217358451e+32  5.001066868609497e-11 -4.501627255346742e-06
  -2.500948692408088e+02  1.411231846696586e+00 -2.040269753043756e+00  3.464779217358451e+32  5.001066868609497e-11 -4.501627255346742e-06
  -2.500948692408088e+02  1.411231846696586e+00 -2.040269753043756e+00  3.464779217358451e+32  5.001066868609497e-11 -4.501627255346742e-06
  -2.500948692408088e+02  1.411231846696586e+00 -2.040269753043756e+00  3.464779217358451e+32  5.001066868609497e-11 -4.501627255346742e-06
  -2.500948692408088e+02  1.411231846696586e+00 -2.040269753043756e+00  3.464779217358451e+32  5.001066868609497e-11 -4.501627255346742e-06
  -2.500948692408088e+02  1.411231846696586e+00 -2.040269753043756e+00  3.464779217358451e+32  5.001066868609497e-11 -4.501627255346742e-06
  -2.500948692408088e+02  1.411231846696586e+00 -2.040269753043756e+00  3.464779217358451e+32  5.001066868609497e-11 -4.501627255346742e-06
  -2.496841690183260e+02  1.411262659583845e+00 -2.040761068955398e+00  3.464779217358451e+32  5.067061853112139e-11 -4.531864593929390e-06
  -2.496947464204270e+02  1.411269955396122e+00 -2.040807683508320e+00  3.464779217358451e+32  5.065253625352925e-11 -4.530920391107971e-06
  -2.496947464204270e+02  1.411269955396122e+00 -2.040807683508320e+00  3.464779217358451e+32  5.065253625352925e-11 -4.530920391107971e-06
  -2.486767901221379e+02  1.410869868670764e+00 -2.039489935631277e+00  3.464779217358451e+32  5.433331372907206e-11 -4.696738502908008e-06
  -2.489591978504977e+02  1.411343887834623e+00 -2.042626317105158e+00  3.464779217358451e+32  5.359685524857004e-11 -4.649275006532741e-06
  -2.489591978504977e+02  1.411343887834623e+00 -2.042626317105158e+00  3.464779217358451e+32  5.359685524857004e-11 -4.649275006532741e-06
  -2.489591978504977e+02  1.411343887834623e+00 -2.042626317105158e+00  3.464779217358451e+32  5.359685524857004e-11 -4.649275006532741e-06
  -2.489591978504977e+02  1.411343887834623e+00 -2.042626317105158e+00  3.464779217358451e+32  5.359685524857004e-11 -4.649275006532741e-06
  -2.489591978504977e+02  1.411343887834623e+00 -2.042626317105158e+00  3.464779217358451e+32  5.359685524857004e-11 -4.649275006532741e-06
  -2.499319196163313e+02  1.407447297704451e+00 -2.009571706013539e+00  3.464779217358451e+32  5.068705275500870e-11 -4.549820950771327e-06
  -2.499616841118876e+02  1.407515053508611e+00 -2.009861828622834e+00  3.464779217358451e+32  5.057032263982639e-11 -4.530288433702484e-06
  -2.499431027713006e+02  1.408458807466251e+00 -2.017586290504381e+00  3.464779217358451e+32  5.032120858903493e-11 -4.517381001186261e-06
  -2.498589944662602e+02  1.408569728019978e+00 -2.018633330115758e+00  3.464779217358451e+32  5.039455344110481e-11 -4.524477471344123e-06
  -2.501842006148332e+02  1.410437928461784e+00 -2.039491628905570e+00  3.464779217358451e+32  5.689077776666782e-11 -4.897315315634130e-06
  -2.527356202073105e+02  1.400644427498795e+00 -1.956145574233332e+00  3.464779217358451e+32  5.226472507062195e-11 -4.618589470261814e-06
  -2.521443850977680e+02  1.401723721166541e+00 -1.965241303464075e+00  3.464779217358451e+32  5.300343710906306e-11 -4.645850000088729e-06
  -2.521443850977680e+02  1.401723721166541e+00 -1.965241303464075e+00  3.464779217358451e+32  5.300343710906306e-11 -4.645850000088729e-06
  -2.513694667550259e+02  1.402898082602935e+00 -1.975846208639560e+00  3.464779217358451e+32  5.492332992643616e-11 -4.726304932479655e-06
  -2.508167854354435e+02  1.403901748261101e+00 -1.984361007355087e+00  3.464779217358451e+32  5.578936827811454e-11 -4.758785033426304e-06
  -2.508167854354435e+02  1.403901748261101e+00 -1.984361007355087e+00  3.464779217358451e+32  5.578936827811454e-11 -4.758785033426304e-06
  -2.510801815215756e+02  1.406237322149180e+00 -2.005586257668400e+00  3.464779217358451e+32  5.881616210950858e-11 -4.952637950655114e-06
  -2.512598498112510e+02  1.405767414736590e+00 -2.001659473171420e+00  3.464779217358451e+32  5.884438977291941e-11 -4.951274320745195e-06
  -2.512598498112510e+02  1.405767414736590e+00 -2.001659473171420e+00  3.464779217358451e+32  5.884438977291941e-11 -4.951274320745195e-06
  -2.490687870744965e+02  1.408343653853409e+00 -2.021303935620929e+00  3.464779217358451e+32  5.865529933949705e-11 -4.871773180395634e-06
  -2.489629940113359e+02  1.408473970899344e+00 -2.022182799572964e+00  3.464779217358451e+32  5.821019636679893e-11 -4.856334377347915e-06
  -2.492318077323040e+02  1.409056709230912e+00 -2.026707667569851e+00  3.464779217358451e+32  5.846568141274665e-11 -4.838862332997582e-06
  -2.516422473936682e+02  1.408014607602656e+00 -2.020205370390805e+00  3.464779217358451e+32  6.343387374540617e-11 -5.015975660238610e-06
  -2.513277262023122e+02  1.408135001475058e+00 -2.020922851742651e+00  3.464779217358451e+32  6.275099184996404e-11 -4.988641582990680e-06
  -2.513277262023122e+02  1.408135001475058e+00 -2.020922851742651e+00  3.464779217358451e+32  6.275099184996404e-11 -4.988641582990680e-06
  -2.554791829544321e+02  1.404440058564362e+00 -1.989966108789606e+00  3.464779217358451e+32  6.484454052041398e-11 -5.040323522160710e-06
  -2.554791829544321e+02  1.404440058564362e+00 -1.989966108789606e+00  3.464779217358451e+32  6.484454052041398e-11 -5.040323522160710e-06
  -2.553277787162093e+02  1.412047704100740e+00 -2.044545916847721e+00  3.464779217358451e+32  5.159108055505454e-11 -4.444337484484634e-06
  -2.550911188209028e+02  1.403798628419285e+00 -1.986287605433878e+00  3.464779217358451e+32  6.058432144110376e-11 -5.040948386939553e-06
  -2.506268191333214e+02  1.405499426483561e+00 -1.997901279782415e+00  3.464779217358451e+32  5.804558588886206e-11 -4.879577487788580e-06
  -2.509380130664873e+02  1.405524702872101e+00 -1.998467065721473e+00  3.464779217358451e+32  5.873907551517170e-11 -4.910493569484725e-06
  -2.529303044652603e+02  1.402082107540675e+00 -1.965044262096589e+00  3.464779217358451e+32  4.799582355091130e-11 -4.478598722509260e-06
  -2.529303044652603e+02  1.402082107540675e+00 -1.965044262096589e+00  3.464779217358451e+32  4.799582355091130e-11 -4.478598722509260e-06
  -2.555968014388130e+02  1.410476690604719e+00 -2.034110485969576e+00  3.464779217358451e+32  4.610204444648675e-11 -4.371023154501909e-06
  -2.529844431566931e+02  1.400655308289119e+00 -1.957457935671108e+00  3.464779217358451e+32  5.876201478685581e-11 -4.865953835504151e-06
  -2.496689434538102e+02  1.405687747024675e+00 -1.999101802321374e+00  3.464779217358451e+32  5.741088734866091e-11 -4.834144769090028e-06
  -2.496689434538102e+02  1.405687747024675e+00 -1.999101802321374e+00  3.464779217358451e+32  5.741088734866091e-11 -4.834144769090028e-06
  -2.495367246672894e+02  1.411412069622493e+00 -2.043143433474810e+00  3.464779217358451e+32  5.387067995418108e-11 -4.678483827896257e-06
  -2.495367246672894e+02  1.411412069622493e+00 -2.043143433474810e+00  3.464779217358451e+32  5.387067995418108e-11 -4.678483827896257e-06
  -2.508927096418420e+02  1.411345250195983e+00 -2.042064047708867e+00  3.464779217358451e+32  5.209567684254943e-11 -4.637841317599162e-06
  -2.508316407038923e+02  1.405962070871765e+00 -2.003385036706836e+00  3.464779217358451e+32  5.794761342406859e-11 -4.885647183862574e-06
  -2.499686647699134e+02  1.406633942514359e+00 -2.006745489664840e+00  3.464779217358451e+32  5.688995976906738e-11 -4.784527954422361e-06
  -2.499686647699134e+02  1.406633942514359e+00 -2.006745489664840e+00  3.464779217358451e+32  5.688995976906738e-11 -4.784527954422361e-06
  -2.495072888156564e+02  1.407706433575006e+00 -2.016014712203115e+00  3.464779217358451e+32  5.796461161060825e-11 -4.831964715371900e-06
  -2.501981637049183e+02  1.407145097988699e+00 -2.010401916355288e+00  3.464779217358451e+32  5.660200729917831e-11 -4.755438582506425e-06
  -2.515473833744866e+02  1.400648190196593e+00 -1.957440873849460e+00  3.464779217358451e+32  5.554408352395068e-11 -4.765212737871542e-06
  -2.515473833744866e+02  1.400648190196593e+00 -1.957440873849460e+00  3.464779217358451e+32  5.554408352395068e-11 -4.765212737871542e-06
  -2.515473833744866e+02  1.400648190196593e+00 -1.957440873849460e+00  3.464779217358451e+32  5.554408352395068e-11 -4.765212737871542e-06
  -2.515473833744866e+02  1.400648190196593e+00 -1.957440873849460e+00  3.464779217358451e+32  5.554408352395068e-11 -4.765212737871542e-06
  -2.509905746101471e+02  1.411066914905575e+00 -2.040019282965292e+00  3.464779217358451e+32  4.856449662384437e-11 -4.509861601866488e-06
  -2.509905746101471e+02  1.411066914905575e+00 -2.040019282965292e+00  3.464779217358451e+32  4.856449662384437e-11 -4.509861601866488e-06
  -2.514297687599277e+02  1.411232768958380e+00 -2.041039803888621e+00  3.464779217358451e+32  4.785586755799508e-11 -4.480696697591740e-06
  -2.514297687599277e+02  1.411232768958380e+00 -2.041039803888621e+00  3.464779217358451e+32  4.785586755799508e-11 -4.480696697591740e-06
  -2.490846591673759e+02  1.408565655383732e+00 -2.020409039990711e+00  3.464779217358451e+32  5.395468060385353e-11 -4.663860294444163e-06
  -2.490631497451629e+02  1.409236407260453e+00 -2.025593381125017e+00  3.464779217358451e+32  5.369082024635718e-11 -4.650208447367160e-06
  -2.510923302331626e+02  1.407283827839525e+00 -2.008190316319686e+00  3.464779217358451e+32  5.439593630847647e-11 -4.618151090069054e-06
  -2.534825154358165e+02  1.402906567738295e+00 -1.980521631135322e+00  3.464779217358451e+32  6.286505038487098e-11 -5.105488047377645e-06
  -2.523490058778524e+02  1.401471654138726e+00 -1.961360937975711e+00  3.464779217358451e+32  5.459684460782105e-11 -4.624683819984206e-06
  -2.520497145358514e+02  1.404545616656328e+00 -1.985870532239308e+00  3.464779217358451e+32  4.939973727070034e-11 -4.543037553681835e-06
  -2.500067096793789e+02  1.411002971832959e+00 -2.045410441741506e+00  3.464779217358451e+32  5.852988623557389e-11 -4.966467446157594e-06
  -2.500067096793789e+02  1.411002971832959e+00 -2.045410441741506e+00  3.464779217358451e+32  5.852988623557389e-11 -4.966467446157594e-06
  -2.500067096793789e+02  1.411002971832959e+00 -2.045410441741506e+00  3.464779217358451e+32  5.852988623557389e-11 -4.966467446157594e-06
  -2.496796174712931e+02  1.410011706195059e+00 -2.036608861147641e+00  3.464779217358451e+32  5.863098850413523e-11 -4.949902405648418e-06
  -2.510120406029188e+02  1.409941049570231e+00 -2.037835417498791e+00  3.464779217358451e+32  6.080604674440253e-11 -5.063566492151556e-06
  -2.515061529194596e+02  1.409962906938712e+00 -2.038488133448634e+00  3.464779217358451e+32  6.127667774752911e-11 -5.091319929204723e-06
  -2.514105232573637e+02  1.409929902660256e+00 -2.038257082680924e+00  3.464779217358451e+32  6.151566607307928e-11 -5.097149681635781e-06
  -2.514105232573637e+02  1.409929902660256e+00 -2.038257082680924e+00  3.464779217358451e+32  6.151566607307928e-11 -5.097149681635781e-06
  -2.514403566167482e+02  1.402132689023815e+00 -1.967311497556157e+00  3.464779217358451e+32  5.346948639818305e-11 -4.617907791983445e-06
  -2.549894622076098e+02  1.400125823081894e+00 -1.956899320206872e+00  3.464779217358451e+32  6.259661269712631e-11 -5.012572451050422e-06
  -2.499189299809478e+02  1.410443944590477e+00 -2.038932627904480e+00  3.464779217358451e+32  6.007967687199595e-11 -4.893442740478277e-06
  -2.499825797231705e+02  1.409889497559042e+00 -2.034400954600649e+00  3.464779217358451e+32  6.018918099532114e-11 -4.896579574820974e-06
  -2.524587681993157e+02  1.407719734617825e+00 -2.014698648710312e+00  3.464779217358451e+32  6.049519754736745e-11 -4.884555307184034e-06
  -2.534830772094938e+02  1.400680491613732e+00 -1.958201875526384e+00  3.464779217358451e+32  6.002760815288761e-11 -4.913365898461202e-06
  -2.489974489658980e+02  1.410120415835773e+00 -2.037526787035185e+00  3.464779217358451e+32  5.955539058171976e-11 -4.957738482836722e-06
  -2.489974489658980e+02  1.410120415835773e+00 -2.037526787035185e+00  3.464779217358451e+32  5.955539058171976e-11 -4.957738482836722e-06
