# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Age (in Myrs), $t$    
  -9.510841733748575e+03  1.009538066968482e+00 -1.757099754341221e+00  3.839319351600702e+03
  -9.509983849978214e+03  1.009491189598203e+00 -1.757067751045926e+00  3.841742703004555e+03
  -9.509079760157309e+03  1.009344434201573e+00 -1.757036394942452e+00  3.848930924356654e+03
  -9.509079760157309e+03  1.009344434201573e+00 -1.757036394942452e+00  3.848930924356654e+03
  -9.508133700281207e+03  1.009532295727851e+00 -1.757013020139101e+00  3.840223380106945e+03
  -9.508133700281207e+03  1.009532295727851e+00 -1.757013020139101e+00  3.840223380106945e+03
  -9.507858398149114e+03  1.009607956498880e+00 -1.757002532777590e+00  3.836664937598915e+03
  -9.508760488128257e+03  1.009423122564377e+00 -1.757028152663090e+00  3.845357962009184e+03
  -9.508870266602889e+03  1.009405123110401e+00 -1.756984472111512e+00  3.846664987027102e+03
  -9.508130828526695e+03  1.009042218685826e+00 -1.756981095238429e+00  3.863784849149937e+03
  -9.507417865933647e+03  1.009417213407375e+00 -1.756976637676228e+00  3.846018221301778e+03
  -9.507417865933647e+03  1.009417213407375e+00 -1.756976637676228e+00  3.846018221301778e+03
  -9.507436411472530e+03  1.009409015624250e+00 -1.756976897587829e+00  3.846405209701439e+03
  -9.507583747452365e+03  1.009306153087115e+00 -1.756980022697946e+00  3.851247529090646e+03
  -9.759716100909041e+03  1.019918060202582e+00 -1.763316349876885e+00  3.328778283316434e+03
  -9.759716100909041e+03  1.019918060202582e+00 -1.763316349876885e+00  3.328778283316434e+03
  -9.697242554294884e+03  1.019273408913037e+00 -1.761703141553773e+00  3.367827849553874e+03
  -9.696271901323074e+03  1.019292216174023e+00 -1.761667024074540e+00  3.367215163989445e+03
  -9.696271901323074e+03  1.019292216174023e+00 -1.761667024074540e+00  3.367215163989445e+03
  -9.696271901323074e+03  1.019292216174023e+00 -1.761667024074540e+00  3.367215163989445e+03
  -9.696271901323074e+03  1.019292216174023e+00 -1.761667024074540e+00  3.367215163989445e+03
  -9.696271901323074e+03  1.019292216174023e+00 -1.761667024074540e+00  3.367215163989445e+03
  -9.696271901323074e+03  1.019292216174023e+00 -1.761667024074540e+00  3.367215163989445e+03
  -9.696271901323074e+03  1.019292216174023e+00 -1.761667024074540e+00  3.367215163989445e+03
  -9.696271901323074e+03  1.019292216174023e+00 -1.761667024074540e+00  3.367215163989445e+03
  -9.690590718608992e+03  1.019394013453635e+00 -1.761337786989025e+00  3.364520493158389e+03
  -9.690590718608992e+03  1.019394013453635e+00 -1.761337786989025e+00  3.364520493158389e+03
  -9.690590718608992e+03  1.019394013453635e+00 -1.761337786989025e+00  3.364520493158389e+03
  -9.690590718608992e+03  1.019394013453635e+00 -1.761337786989025e+00  3.364520493158389e+03
  -9.690590718608992e+03  1.019394013453635e+00 -1.761337786989025e+00  3.364520493158389e+03
  -9.690425823723777e+03  1.019392841763419e+00 -1.761326223740507e+00  3.364638696747336e+03
  -9.682606617954518e+03  1.019521986582877e+00 -1.761127674136144e+00  3.360252921040636e+03
  -9.679762388919424e+03  1.020619067633676e+00 -1.760467975091354e+00  3.316538585749689e+03
  -9.679762388919424e+03  1.020619067633676e+00 -1.760467975091354e+00  3.316538585749689e+03
  -9.670065140916893e+03  1.020706197087475e+00 -1.760104132452258e+00  3.314931665640327e+03
  -9.666630623789106e+03  1.020622347997472e+00 -1.760043284957679e+00  3.319077486968056e+03
  -9.666630623789106e+03  1.020622347997472e+00 -1.760043284957679e+00  3.319077486968056e+03
  -9.666630623789106e+03  1.020622347997472e+00 -1.760043284957679e+00  3.319077486968056e+03
  -9.666630623789106e+03  1.020622347997472e+00 -1.760043284957679e+00  3.319077486968056e+03
  -9.639340049449078e+03  1.022087711882814e+00 -1.758178169424753e+00  3.266433681041603e+03
  -9.627067892645584e+03  1.020987484606923e+00 -1.758257559696681e+00  3.314895609106589e+03
  -9.627067892645584e+03  1.020987484606923e+00 -1.758257559696681e+00  3.314895609106589e+03
  -9.627067892645584e+03  1.020987484606923e+00 -1.758257559696681e+00  3.314895609106589e+03
  -9.617599176044301e+03  1.018846061173507e+00 -1.758310316650927e+00  3.409570479849540e+03
  -9.617599176044301e+03  1.018846061173507e+00 -1.758310316650927e+00  3.409570479849540e+03
  -9.617599176044301e+03  1.018846061173507e+00 -1.758310316650927e+00  3.409570479849540e+03
  -9.617599176044301e+03  1.018846061173507e+00 -1.758310316650927e+00  3.409570479849540e+03
  -9.589804317321987e+03  1.017623537164096e+00 -1.758134172948249e+00  3.465337252175753e+03
  -9.589804317321987e+03  1.017623537164096e+00 -1.758134172948249e+00  3.465337252175753e+03
  -9.579429502985993e+03  1.017435062050649e+00 -1.757890894473288e+00  3.475309808662563e+03
  -9.579429502985993e+03  1.017435062050649e+00 -1.757890894473288e+00  3.475309808662563e+03
  -9.579429502985993e+03  1.017435062050649e+00 -1.757890894473288e+00  3.475309808662563e+03
  -9.579429502985993e+03  1.017435062050649e+00 -1.757890894473288e+00  3.475309808662563e+03
  -9.579429502985993e+03  1.017435062050649e+00 -1.757890894473288e+00  3.475309808662563e+03
  -9.579240614748192e+03  1.017132864745838e+00 -1.757943117202237e+00  3.488607051714260e+03
  -9.575903316191339e+03  1.016619127240908e+00 -1.758041336823037e+00  3.510969195548211e+03
  -9.575903316191339e+03  1.016619127240908e+00 -1.758041336823037e+00  3.510969195548211e+03
  -9.575903316191339e+03  1.016619127240908e+00 -1.758041336823037e+00  3.510969195548211e+03
  -9.572964946720196e+03  1.016323749838845e+00 -1.757997114829636e+00  3.524612322366929e+03
  -9.572964946720196e+03  1.016323749838845e+00 -1.757997114829636e+00  3.524612322366929e+03
  -9.572964946720196e+03  1.016323749838845e+00 -1.757997114829636e+00  3.524612322366929e+03
  -9.572964946720196e+03  1.016323749838845e+00 -1.757997114829636e+00  3.524612322366929e+03
  -9.572964946720196e+03  1.016323749838845e+00 -1.757997114829636e+00  3.524612322366929e+03
  -9.571783468380989e+03  1.016082536202726e+00 -1.758026856639180e+00  3.535250569943940e+03
  -9.573462654788178e+03  1.016171323045613e+00 -1.758057894866109e+00  3.531069758237007e+03
  -9.570832956127444e+03  1.015792029819961e+00 -1.758059239163387e+00  3.548086224727735e+03
  -9.568685726848780e+03  1.016058229709275e+00 -1.757934361045361e+00  3.536834772737919e+03
  -9.564312105060939e+03  1.016001985171991e+00 -1.757797261671186e+00  3.540309788090571e+03
  -9.564312105060939e+03  1.016001985171991e+00 -1.757797261671186e+00  3.540309788090571e+03
  -9.564312105060939e+03  1.016001985171991e+00 -1.757797261671186e+00  3.540309788090571e+03
  -9.564312105060939e+03  1.016001985171991e+00 -1.757797261671186e+00  3.540309788090571e+03
  -9.559191728590889e+03  1.016078383579042e+00 -1.757603868877145e+00  3.538142523596570e+03
  -9.556144708484961e+03  1.016101471637524e+00 -1.757478228562778e+00  3.537990008343003e+03
  -9.556144708484961e+03  1.016101471637524e+00 -1.757478228562778e+00  3.537990008343003e+03
  -9.552171647663405e+03  1.016019054535290e+00 -1.757371056747310e+00  3.542368359643824e+03
  -9.547921925094790e+03  1.015389010758186e+00 -1.757351580820541e+00  3.570891542081695e+03
  -9.538327508544702e+03  1.014296797765620e+00 -1.757215370424850e+00  3.621372828061074e+03
  -9.528326535521628e+03  1.013120770124186e+00 -1.757105993332974e+00  3.675385986748931e+03
  -9.528326535521628e+03  1.013120770124186e+00 -1.757105993332974e+00  3.675385986748931e+03
  -9.523181801047562e+03  1.012520806215937e+00 -1.757040406423866e+00  3.703141822981661e+03
  -9.523181801047562e+03  1.012520806215937e+00 -1.757040406423866e+00  3.703141822981661e+03
  -9.523181801047562e+03  1.012520806215937e+00 -1.757040406423866e+00  3.703141822981661e+03
  -9.523181801047562e+03  1.012520806215937e+00 -1.757040406423866e+00  3.703141822981661e+03
  -9.521828982069741e+03  1.012367380092045e+00 -1.757029573398726e+00  3.710168776763702e+03
  -9.521828982069741e+03  1.012367380092045e+00 -1.757029573398726e+00  3.710168776763702e+03
  -9.521828982069741e+03  1.012367380092045e+00 -1.757029573398726e+00  3.710168776763702e+03
  -9.516758757654372e+03  1.011739302007238e+00 -1.756986013713010e+00  3.738961468057537e+03
  -9.516758757654372e+03  1.011739302007238e+00 -1.756986013713010e+00  3.738961468057537e+03
  -9.516758757654372e+03  1.011739302007238e+00 -1.756986013713010e+00  3.738961468057537e+03
  -9.516758757654372e+03  1.011739302007238e+00 -1.756986013713010e+00  3.738961468057537e+03
  -9.516758757654372e+03  1.011739302007238e+00 -1.756986013713010e+00  3.738961468057537e+03
  -9.515403238879762e+03  1.011537817114867e+00 -1.756980557918135e+00  3.748177267643061e+03
  -9.515403238879762e+03  1.011537817114867e+00 -1.756980557918135e+00  3.748177267643061e+03
  -9.515403238879762e+03  1.011537817114867e+00 -1.756980557918135e+00  3.748177267643061e+03
  -9.515403238879762e+03  1.011537817114867e+00 -1.756980557918135e+00  3.748177267643061e+03
  -9.513751245023732e+03  1.011294480463240e+00 -1.756971875554193e+00  3.759397732691896e+03
  -9.513751245023732e+03  1.011294480463240e+00 -1.756971875554193e+00  3.759397732691896e+03
  -9.513751245023732e+03  1.011294480463240e+00 -1.756971875554193e+00  3.759397732691896e+03
  -9.513751245023732e+03  1.011294480463240e+00 -1.756971875554193e+00  3.759397732691896e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.512315602439079e+03  1.011058784440823e+00 -1.756963625555169e+00  3.770259102677560e+03
  -9.513002478390939e+03  1.011190017793860e+00 -1.756971354202697e+00  3.764109786290518e+03
  -9.513002478390939e+03  1.011190017793860e+00 -1.756971354202697e+00  3.764109786290518e+03
  -9.513002478390939e+03  1.011190017793860e+00 -1.756971354202697e+00  3.764109786290518e+03
  -9.513002478390939e+03  1.011190017793860e+00 -1.756971354202697e+00  3.764109786290518e+03
  -9.513002478390939e+03  1.011190017793860e+00 -1.756971354202697e+00  3.764109786290518e+03
  -9.513002478390939e+03  1.011190017793860e+00 -1.756971354202697e+00  3.764109786290518e+03
  -9.513017530010708e+03  1.011194287012594e+00 -1.756970964630419e+00  3.763917260333585e+03
  -9.513017530010708e+03  1.011194287012594e+00 -1.756970964630419e+00  3.763917260333585e+03
  -9.513017530010708e+03  1.011194287012594e+00 -1.756970964630419e+00  3.763917260333585e+03
  -9.513083631479880e+03  1.011203701806950e+00 -1.756971211276219e+00  3.763494912920498e+03
  -9.513083631479880e+03  1.011203701806950e+00 -1.756971211276219e+00  3.763494912920498e+03
  -9.513083631479880e+03  1.011203701806950e+00 -1.756971211276219e+00  3.763494912920498e+03
  -9.513083631479880e+03  1.011203701806950e+00 -1.756971211276219e+00  3.763494912920498e+03
  -9.513083631479880e+03  1.011203701806950e+00 -1.756971211276219e+00  3.763494912920498e+03
  -9.513083631479880e+03  1.011203701806950e+00 -1.756971211276219e+00  3.763494912920498e+03
  -9.512219697660881e+03  1.010846063282554e+00 -1.756984987109994e+00  3.779544184789997e+03
  -9.512219697660881e+03  1.010846063282554e+00 -1.756984987109994e+00  3.779544184789997e+03
  -9.512219697660881e+03  1.010846063282554e+00 -1.756984987109994e+00  3.779544184789997e+03
  -9.512219697660881e+03  1.010846063282554e+00 -1.756984987109994e+00  3.779544184789997e+03
  -9.512219697660881e+03  1.010846063282554e+00 -1.756984987109994e+00  3.779544184789997e+03
  -9.512055733776719e+03  1.010765229676583e+00 -1.756996161441869e+00  3.783159626662057e+03
  -9.512452958637969e+03  1.010829876921721e+00 -1.756998134277026e+00  3.780201156439902e+03
  -9.513815783714568e+03  1.011050305801016e+00 -1.756969260138241e+00  3.770265891526233e+03
  -9.512107553923364e+03  1.010681584287364e+00 -1.756970202169214e+00  3.787050246331209e+03
  -9.512107553923364e+03  1.010681584287364e+00 -1.756970202169214e+00  3.787050246331209e+03
  -9.511886941802786e+03  1.010650616227166e+00 -1.756975265072853e+00  3.788440843096846e+03
  -9.511886941802786e+03  1.010650616227166e+00 -1.756975265072853e+00  3.788440843096846e+03
  -9.512007950845158e+03  1.010753489218683e+00 -1.756963212763651e+00  3.783836964684567e+03
  -9.512007950845158e+03  1.010753489218683e+00 -1.756963212763651e+00  3.783836964684567e+03
  -9.512288954879728e+03  1.010523600301219e+00 -1.757040974670728e+00  3.793859242262607e+03
  -9.512288954879728e+03  1.010523600301219e+00 -1.757040974670728e+00  3.793859242262607e+03
  -9.512288954879728e+03  1.010523600301219e+00 -1.757040974670728e+00  3.793859242262607e+03
  -9.512288954879728e+03  1.010523600301219e+00 -1.757040974670728e+00  3.793859242262607e+03
  -9.511440987456919e+03  1.010376331574274e+00 -1.757020199887172e+00  3.800667835896553e+03
  -9.511940982726090e+03  1.010463625872532e+00 -1.757029856191537e+00  3.796642522713098e+03
  -9.511902111357127e+03  1.010458701818242e+00 -1.757028153345665e+00  3.796875402780507e+03
  -9.511902111357127e+03  1.010458701818242e+00 -1.757028153345665e+00  3.796875402780507e+03
  -9.511902111357127e+03  1.010458701818242e+00 -1.757028153345665e+00  3.796875402780507e+03
  -9.511884367734569e+03  1.010263678897673e+00 -1.757082697677419e+00  3.805457617666543e+03
  -9.511869893237874e+03  1.010318216441230e+00 -1.757067444527378e+00  3.803057628389397e+03
  -9.513762738408388e+03  1.010440275267291e+00 -1.757059550967676e+00  3.797441162164709e+03
  -9.516051318303049e+03  1.010583834925734e+00 -1.757098780887201e+00  3.790618657329851e+03
  -9.513629717256066e+03  1.010365917577322e+00 -1.757092721406005e+00  3.800656385307229e+03
  -9.515402556743800e+03  1.010420968373518e+00 -1.757126952591971e+00  3.797890631514533e+03
  -9.515402556743800e+03  1.010420968373518e+00 -1.757126952591971e+00  3.797890631514533e+03
  -9.513414190631824e+03  1.010331650397606e+00 -1.757107388163946e+00  3.802156070448622e+03
  -9.511643802059296e+03  1.010222565638168e+00 -1.757085976515392e+00  3.807323168804937e+03
  -9.511643802059296e+03  1.010222565638168e+00 -1.757085976515392e+00  3.807323168804937e+03
  -9.509503003759901e+03  1.010084300879392e+00 -1.757060310397793e+00  3.813920892902580e+03
  -9.509503003759901e+03  1.010084300879392e+00 -1.757060310397793e+00  3.813920892902580e+03
  -9.509503003759901e+03  1.010084300879392e+00 -1.757060310397793e+00  3.813920892902580e+03
  -9.509503003759901e+03  1.010084300879392e+00 -1.757060310397793e+00  3.813920892902580e+03
  -9.509503003759901e+03  1.010084300879392e+00 -1.757060310397793e+00  3.813920892902580e+03
  -9.509296520349691e+03  1.009968496621741e+00 -1.757061328719411e+00  3.819351781998349e+03
  -9.509296520349691e+03  1.009968496621741e+00 -1.757061328719411e+00  3.819351781998349e+03
  -9.509296520349691e+03  1.009968496621741e+00 -1.757061328719411e+00  3.819351781998349e+03
  -9.509184255910555e+03  1.009997700637554e+00 -1.757049879770215e+00  3.818086615804131e+03
  -9.507908403706508e+03  1.010059203710643e+00 -1.757007452602568e+00  3.815497871979330e+03
  -9.507968084472332e+03  1.010054429133683e+00 -1.757008139347250e+00  3.815726354790639e+03
  -9.508109314427662e+03  1.010045993053656e+00 -1.757009352739169e+00  3.816130055327314e+03
  -9.508109314427662e+03  1.010045993053656e+00 -1.757009352739169e+00  3.816130055327314e+03
  -9.508109314427662e+03  1.010045993053656e+00 -1.757009352739169e+00  3.816130055327314e+03
  -9.510823133723236e+03  1.010146162223417e+00 -1.756988915257541e+00  3.811908209536853e+03
  -9.510950340824031e+03  1.010132231725319e+00 -1.756991540619137e+00  3.812532376346235e+03
  -9.508931590533550e+03  1.010126115070725e+00 -1.757028517703256e+00  3.812318327692932e+03
  -9.508862410433267e+03  1.010017041098147e+00 -1.757039282445120e+00  3.817256741456616e+03
  -9.508862410433267e+03  1.010017041098147e+00 -1.757039282445120e+00  3.817256741456616e+03
  -9.509581934428310e+03  1.010039954981753e+00 -1.757055237544400e+00  3.816123643881028e+03
