# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Mass of He core, $M_{He-core}/M_{\odot}$ $A_3^{\mathrm{surf}}$  $A_{-1}^{\mathrm{surf}}$
  -6.156073043199940e+01  1.402207541495662e+00 -2.037785107186024e+00  1.797496148745956e-01  1.633084729780658e-10 -9.033892139414987e-06
  -6.232120012585051e+01  1.401791850211295e+00 -2.042562477204350e+00  1.797735321024037e-01  1.739576388593811e-10 -9.411442558358997e-06
  -6.232120012585051e+01  1.401791850211295e+00 -2.042562477204350e+00  1.797735321024037e-01  1.739576388593811e-10 -9.411442558358997e-06
  -6.346370137689892e+01  1.406184384488174e+00 -2.041034032320584e+00  1.793810378678746e-01  1.624500017713503e-10 -9.023166224352555e-06
  -6.346370137689892e+01  1.406184384488174e+00 -2.041034032320584e+00  1.793810378678746e-01  1.624500017713503e-10 -9.023166224352555e-06
  -6.346370137689892e+01  1.406184384488174e+00 -2.041034032320584e+00  1.793810378678746e-01  1.624500017713503e-10 -9.023166224352555e-06
  -6.228838114112078e+01  1.405323496288389e+00 -2.038431610516585e+00  1.794354010783806e-01  1.637353037050887e-10 -9.076212440671932e-06
  -6.129355787040051e+01  1.400069479260489e+00 -2.024720182558133e+00  1.798430174841804e-01  1.624635102325752e-10 -9.092543847840133e-06
  -6.383703496736091e+01  1.400029912566120e+00 -2.027604985379565e+00  1.798482316903917e-01  1.636138544704104e-10 -9.148769698270987e-06
  -6.383703496736091e+01  1.400029912566120e+00 -2.027604985379565e+00  1.798482316903917e-01  1.636138544704104e-10 -9.148769698270987e-06
  -6.112605179333128e+01  1.400656505518980e+00 -2.033464086152917e+00  1.798265076981000e-01  1.675001623651152e-10 -9.250715990210847e-06
  -6.090296189549699e+01  1.400875307228306e+00 -2.035380513633457e+00  1.798130787704873e-01  1.686660843198622e-10 -9.297071449069252e-06
  -5.987420281601103e+01  1.401311212962615e+00 -2.037948884125103e+00  1.798059502315566e-01  1.674397040897829e-10 -9.244094810057334e-06
  -5.987877048870692e+01  1.401290336063102e+00 -2.037372870225548e+00  1.798053543880292e-01  1.667721544030289e-10 -9.226224911695560e-06
  -5.987877048870692e+01  1.401290336063102e+00 -2.037372870225548e+00  1.798053543880292e-01  1.667721544030289e-10 -9.226224911695560e-06
  -5.932912287712787e+01  1.401046484968102e+00 -2.037049259033342e+00  1.798421446385873e-01  1.660143905224258e-10 -9.182581579485601e-06
  -6.006149681147334e+01  1.400418336415603e+00 -2.040511945931542e+00  1.799700553898731e-01  1.657879183036537e-10 -9.127776452958028e-06
  -5.803310839216115e+01  1.406608019408854e+00 -2.016165151726082e+00  1.856991896815765e-01  1.654916725314192e-10 -9.225797498891587e-06
  -5.803310839216115e+01  1.406608019408854e+00 -2.016165151726082e+00  1.856991896815765e-01  1.654916725314192e-10 -9.225797498891587e-06
  -6.086338877011423e+01  1.400867468055973e+00 -2.013692628742566e+00  1.796951166330053e-01  1.610369142084350e-10 -9.051062186306074e-06
  -6.086861127574796e+01  1.400815742602770e+00 -2.013507722580475e+00  1.796985112609529e-01  1.610958283378667e-10 -9.053752815027712e-06
  -6.086861127574796e+01  1.400815742602770e+00 -2.013507722580475e+00  1.796985112609529e-01  1.610958283378667e-10 -9.053752815027712e-06
  -6.203729943272453e+01  1.400326466278088e+00 -2.008075409420228e+00  1.797155251176504e-01  1.591702080214003e-10 -9.013044551203172e-06
  -6.078912330814629e+01  1.400873132647854e+00 -2.043700629210414e+00  1.799845856125314e-01  1.538962747268047e-10 -8.753452083346182e-06
  -6.078912330814629e+01  1.400873132647854e+00 -2.043700629210414e+00  1.799845856125314e-01  1.538962747268047e-10 -8.753452083346182e-06
  -6.148535245037249e+01  1.401807846955969e+00 -2.004633213236025e+00  1.795754980679010e-01  1.574208044784576e-10 -8.892739841210750e-06
  -6.148535245037249e+01  1.401807846955969e+00 -2.004633213236025e+00  1.795754980679010e-01  1.574208044784576e-10 -8.892739841210750e-06
  -6.223933546344293e+01  1.402192661895232e+00 -1.993480476686560e+00  1.794604953847072e-01  1.560378174615006e-10 -8.852050279800632e-06
  -6.223933546344293e+01  1.402192661895232e+00 -1.993480476686560e+00  1.794604953847072e-01  1.560378174615006e-10 -8.852050279800632e-06
  -6.131994592749662e+01  1.402738742612430e+00 -2.044460522163808e+00  1.796878662130461e-01  1.727131788863671e-10 -9.417400760159245e-06
  -6.513933399479062e+01  1.407409697065728e+00 -2.021502932875039e+00  1.859488220904580e-01  1.748378473398988e-10 -9.516594630858225e-06
  -6.513933399479062e+01  1.407409697065728e+00 -2.021502932875039e+00  1.859488220904580e-01  1.748378473398988e-10 -9.516594630858225e-06
  -6.224058906012537e+01  1.400275591108885e+00 -2.042577880584834e+00  1.799115633655876e-01  1.721204468299778e-10 -9.414654140437575e-06
  -6.224058906012537e+01  1.400275591108885e+00 -2.042577880584834e+00  1.799115633655876e-01  1.721204468299778e-10 -9.414654140437575e-06
  -6.088265800377193e+01  1.401312319224319e+00 -2.030709184306021e+00  1.798077580122646e-01  1.617366687807322e-10 -9.023204435434655e-06
  -6.088265800377193e+01  1.401312319224319e+00 -2.030709184306021e+00  1.798077580122646e-01  1.617366687807322e-10 -9.023204435434655e-06
  -6.088265800377193e+01  1.401312319224319e+00 -2.030709184306021e+00  1.798077580122646e-01  1.617366687807322e-10 -9.023204435434655e-06
  -6.195627525243971e+01  1.401516066485288e+00 -2.028652607884692e+00  1.797646258117020e-01  1.633065022383559e-10 -9.078248761765124e-06
  -6.195627525243971e+01  1.401516066485288e+00 -2.028652607884692e+00  1.797646258117020e-01  1.633065022383559e-10 -9.078248761765124e-06
  -6.453808228189401e+01  1.401935056690153e+00 -2.023691896992638e+00  1.797572158551477e-01  1.566448549959303e-10 -8.721595229791830e-06
  -6.371232248136216e+01  1.404263196016800e+00 -2.041456889960508e+00  1.796046714075979e-01  1.528049890971454e-10 -8.768112352439424e-06
  -6.541047149676592e+01  1.402231363172024e+00 -2.043285096841009e+00  1.798968222209091e-01  1.454555792063163e-10 -8.437691847945518e-06
  -6.291433539494881e+01  1.402224452965388e+00 -2.041689656434865e+00  1.798541202227014e-01  1.506343576907842e-10 -8.610637997817390e-06
  -6.094901550847914e+01  1.401520404090191e+00 -2.040241150444753e+00  1.798928795184647e-01  1.541723654554672e-10 -8.748070137904323e-06
  -6.092433020704813e+01  1.400808949293691e+00 -2.030431418802131e+00  1.798385765851582e-01  1.652006668080351e-10 -9.078551899497708e-06
  -5.984256412708559e+01  1.407683153179470e+00 -2.019393866759847e+00  1.857804616603677e-01  1.697560959107081e-10 -9.316353345883845e-06
  -6.279567501514433e+01  1.407821798867177e+00 -2.021181211629254e+00  1.858636468450736e-01  1.719176668667776e-10 -9.381897339801594e-06
  -6.408926994139017e+01  1.401880197051745e+00 -1.980518783716732e+00  1.793664691615944e-01  1.601367685244343e-10 -9.047339891485359e-06
  -6.062591274094883e+01  1.400784477530066e+00 -2.010270684056338e+00  1.796871022378807e-01  1.619906132358707e-10 -9.028356497608851e-06
  -6.062591274094883e+01  1.400784477530066e+00 -2.010270684056338e+00  1.796871022378807e-01  1.619906132358707e-10 -9.028356497608851e-06
  -6.062591274094883e+01  1.400784477530066e+00 -2.010270684056338e+00  1.796871022378807e-01  1.619906132358707e-10 -9.028356497608851e-06
  -6.062591274094883e+01  1.400784477530066e+00 -2.010270684056338e+00  1.796871022378807e-01  1.619906132358707e-10 -9.028356497608851e-06
  -6.062591274094883e+01  1.400784477530066e+00 -2.010270684056338e+00  1.796871022378807e-01  1.619906132358707e-10 -9.028356497608851e-06
  -6.062591274094883e+01  1.400784477530066e+00 -2.010270684056338e+00  1.796871022378807e-01  1.619906132358707e-10 -9.028356497608851e-06
  -5.981111451021425e+01  1.401045733511662e+00 -2.018690118973795e+00  1.797361499010556e-01  1.619455084541004e-10 -9.011985097355406e-06
  -5.960320544833842e+01  1.400303762810428e+00 -2.015463877469945e+00  1.797874245888054e-01  1.618726645769664e-10 -9.010370652498852e-06
  -5.960320544833842e+01  1.400303762810428e+00 -2.015463877469945e+00  1.797874245888054e-01  1.618726645769664e-10 -9.010370652498852e-06
  -5.960320544833842e+01  1.400303762810428e+00 -2.015463877469945e+00  1.797874245888054e-01  1.618726645769664e-10 -9.010370652498852e-06
  -5.960320544833842e+01  1.400303762810428e+00 -2.015463877469945e+00  1.797874245888054e-01  1.618726645769664e-10 -9.010370652498852e-06
  -5.954800358554963e+01  1.400294704222676e+00 -2.017162832173760e+00  1.798055163920657e-01  1.618121693481788e-10 -8.999121402473000e-06
  -5.954800358554963e+01  1.400294704222676e+00 -2.017162832173760e+00  1.798055163920657e-01  1.618121693481788e-10 -8.999121402473000e-06
  -6.171421033859914e+01  1.405294615493547e+00 -2.042768421864604e+00  1.794721867642421e-01  1.634155057457089e-10 -9.064114454935711e-06
  -6.171421033859914e+01  1.405294615493547e+00 -2.042768421864604e+00  1.794721867642421e-01  1.634155057457089e-10 -9.064114454935711e-06
  -6.171421033859914e+01  1.405294615493547e+00 -2.042768421864604e+00  1.794721867642421e-01  1.634155057457089e-10 -9.064114454935711e-06
  -6.171421033859914e+01  1.405294615493547e+00 -2.042768421864604e+00  1.794721867642421e-01  1.634155057457089e-10 -9.064114454935711e-06
  -6.527329672548947e+01  1.409390170548630e+00 -2.027218092524218e+00  1.859141335294513e-01  1.514202607339479e-10 -8.601954064409057e-06
  -6.114595699588477e+01  1.401416523443950e+00 -2.038062542337049e+00  1.798545072310037e-01  1.579664236065835e-10 -8.941070965931561e-06
  -6.114595699588477e+01  1.401416523443950e+00 -2.038062542337049e+00  1.798545072310037e-01  1.579664236065835e-10 -8.941070965931561e-06
  -6.241085912395137e+01  1.402106934191418e+00 -2.038827008798531e+00  1.797161103140608e-01  1.708673648042148e-10 -9.393221451657477e-06
  -6.134579815853104e+01  1.400085004829802e+00 -2.044344659264968e+00  1.799619608034779e-01  1.699640202796881e-10 -9.332501517684103e-06
  -6.134579815853104e+01  1.400085004829802e+00 -2.044344659264968e+00  1.799619608034779e-01  1.699640202796881e-10 -9.332501517684103e-06
  -6.275019573714664e+01  1.412132605104170e+00 -2.012189560481275e+00  1.847584407435711e-01  1.581007941829570e-10 -9.049347434160374e-06
  -6.077828482767064e+01  1.401864661181336e+00 -2.039611265424327e+00  1.798344235763534e-01  1.568952643337641e-10 -8.835695008544406e-06
  -6.076611916374026e+01  1.401862193966245e+00 -2.039578639140690e+00  1.798340608153896e-01  1.569357519092704e-10 -8.837433403845067e-06
  -5.996689763827319e+01  1.401723044900548e+00 -2.039198753858471e+00  1.798288902620545e-01  1.599217134029042e-10 -8.945122324751512e-06
  -5.989564620294343e+01  1.401697587725162e+00 -2.038952242028087e+00  1.798276976139281e-01  1.602499863687740e-10 -8.957080535185807e-06
  -5.989564620294343e+01  1.401697587725162e+00 -2.038952242028087e+00  1.798276976139281e-01  1.602499863687740e-10 -8.957080535185807e-06
  -5.989564620294343e+01  1.401697587725162e+00 -2.038952242028087e+00  1.798276976139281e-01  1.602499863687740e-10 -8.957080535185807e-06
  -5.986786335571583e+01  1.401684896230817e+00 -2.038967715901846e+00  1.798291099501085e-01  1.603049283737651e-10 -8.958774015003989e-06
  -6.127112101868403e+01  1.401955542260320e+00 -2.043984367250930e+00  1.798819383679721e-01  1.569080607238812e-10 -8.790687548740093e-06
  -6.127112101868403e+01  1.401955542260320e+00 -2.043984367250930e+00  1.798819383679721e-01  1.569080607238812e-10 -8.790687548740093e-06
  -6.160493331826536e+01  1.402015603751402e+00 -2.044752598530656e+00  1.798847669080308e-01  1.564251503603416e-10 -8.770393424497909e-06
  -6.572271900592239e+01  1.404426097588237e+00 -2.040902489441653e+00  1.795106945731706e-01  1.676011155899995e-10 -9.298719535339590e-06
  -6.042253457600982e+01  1.400734032826590e+00 -2.012770161232524e+00  1.796860048907591e-01  1.668502382449451e-10 -9.214678762450641e-06
  -6.066982879948923e+01  1.400875127642575e+00 -2.003596225889088e+00  1.796165846563633e-01  1.652282237515161e-10 -9.153132249406559e-06
  -6.066982879948923e+01  1.400875127642575e+00 -2.003596225889088e+00  1.796165846563633e-01  1.652282237515161e-10 -9.153132249406559e-06
  -6.327120699914268e+01  1.401151581707353e+00 -1.984892832928188e+00  1.794715337557062e-01  1.613431286841877e-10 -9.033521163470640e-06
  -6.327120699914268e+01  1.401151581707353e+00 -1.984892832928188e+00  1.794715337557062e-01  1.613431286841877e-10 -9.033521163470640e-06
  -6.317591952234610e+01  1.401063279400350e+00 -2.020914584492703e+00  1.797366992633980e-01  1.563155318690412e-10 -8.913062284951975e-06
  -6.514399779090715e+01  1.412618903199948e+00 -2.027993002999356e+00  1.856852698829984e-01  1.512896234798001e-10 -8.695685573578200e-06
  -6.514399779090715e+01  1.412618903199948e+00 -2.027993002999356e+00  1.856852698829984e-01  1.512896234798001e-10 -8.695685573578200e-06
  -6.522139986919129e+01  1.401930952962855e+00 -1.975205205130088e+00  1.793261143167610e-01  1.594705331846868e-10 -9.034667360743546e-06
  -6.433611610228962e+01  1.401933151366900e+00 -1.978635468872103e+00  1.793488817280761e-01  1.599607954507831e-10 -9.041568275166226e-06
  -6.408926994139017e+01  1.401880197051745e+00 -1.980518783716732e+00  1.793664691615944e-01  1.601367685244343e-10 -9.047339891485359e-06
  -6.408926994139017e+01  1.401880197051745e+00 -1.980518783716732e+00  1.793664691615944e-01  1.601367685244343e-10 -9.047339891485359e-06
  -6.237558742069277e+01  1.401880008006771e+00 -2.040264733856743e+00  1.797353261269840e-01  1.710793692146965e-10 -9.365566374786195e-06
  -6.258391770996411e+01  1.401167340553406e+00 -2.026539455820646e+00  1.797956085426108e-01  1.629336096858105e-10 -9.052541939235166e-06
  -6.258391770996411e+01  1.401167340553406e+00 -2.026539455820646e+00  1.797956085426108e-01  1.629336096858105e-10 -9.052541939235166e-06
  -6.269704588535190e+01  1.401157933870291e+00 -2.026894796071447e+00  1.797994373334928e-01  1.629833026962537e-10 -9.054421748855703e-06
  -6.314828758081755e+01  1.401210331517412e+00 -2.026556041693434e+00  1.797920697485727e-01  1.630292863744222e-10 -9.056813954763558e-06
  -6.686239893303838e+01  1.409174787253033e+00 -2.040359765202436e+00  1.790458496596914e-01  1.669350108218225e-10 -9.139295025226102e-06
  -6.346370137689892e+01  1.406184384488174e+00 -2.041034032320584e+00  1.793810378678746e-01  1.624500017713503e-10 -9.023166224352555e-06
  -6.427166485875867e+01  1.407519279029355e+00 -1.983198349018943e+00  1.834322370863775e-01  1.563600339943307e-10 -8.905225932257078e-06
  -6.427166485875867e+01  1.407519279029355e+00 -1.983198349018943e+00  1.834322370863775e-01  1.563600339943307e-10 -8.905225932257078e-06
  -6.498886261393353e+01  1.403668843758892e+00 -1.986315412873998e+00  1.792910838893048e-01  1.590214742695867e-10 -8.838291779288706e-06
  -6.498886261393353e+01  1.403668843758892e+00 -1.986315412873998e+00  1.792910838893048e-01  1.590214742695867e-10 -8.838291779288706e-06
  -6.476303958185694e+01  1.415348976212683e+00 -2.017509462360343e+00  1.847161899415724e-01  1.559076801828822e-10 -8.800220891945630e-06
  -6.090572014287213e+01  1.400225446428903e+00 -2.030152258089752e+00  1.799438379951133e-01  1.613496506648719e-10 -8.913114812954638e-06
  -6.090572014287213e+01  1.400225446428903e+00 -2.030152258089752e+00  1.799438379951133e-01  1.613496506648719e-10 -8.913114812954638e-06
  -6.090572014287213e+01  1.400225446428903e+00 -2.030152258089752e+00  1.799438379951133e-01  1.613496506648719e-10 -8.913114812954638e-06
  -6.869489442801577e+01  1.403168765594784e+00 -1.979888131735002e+00  1.793871927768687e-01  1.496124698435989e-10 -8.474655827488813e-06
  -6.094667386261646e+01  1.400693774157972e+00 -2.044436625749889e+00  1.799089699802721e-01  1.671846039003150e-10 -9.262379121979331e-06
  -6.094667386261646e+01  1.400693774157972e+00 -2.044436625749889e+00  1.799089699802721e-01  1.671846039003150e-10 -9.262379121979331e-06
  -6.094667386261646e+01  1.400693774157972e+00 -2.044436625749889e+00  1.799089699802721e-01  1.671846039003150e-10 -9.262379121979331e-06
  -6.094667386261646e+01  1.400693774157972e+00 -2.044436625749889e+00  1.799089699802721e-01  1.671846039003150e-10 -9.262379121979331e-06
  -6.094667386261646e+01  1.400693774157972e+00 -2.044436625749889e+00  1.799089699802721e-01  1.671846039003150e-10 -9.262379121979331e-06
  -6.047863176282968e+01  1.407981862912504e+00 -2.020427647765635e+00  1.857559544877220e-01  1.551700657253519e-10 -8.858470613813136e-06
  -6.047863176282968e+01  1.407981862912504e+00 -2.020427647765635e+00  1.857559544877220e-01  1.551700657253519e-10 -8.858470613813136e-06
  -6.047863176282968e+01  1.407981862912504e+00 -2.020427647765635e+00  1.857559544877220e-01  1.551700657253519e-10 -8.858470613813136e-06
  -6.047863176282968e+01  1.407981862912504e+00 -2.020427647765635e+00  1.857559544877220e-01  1.551700657253519e-10 -8.858470613813136e-06
  -6.047863176282968e+01  1.407981862912504e+00 -2.020427647765635e+00  1.857559544877220e-01  1.551700657253519e-10 -8.858470613813136e-06
  -6.047863176282968e+01  1.407981862912504e+00 -2.020427647765635e+00  1.857559544877220e-01  1.551700657253519e-10 -8.858470613813136e-06
  -6.006149681147334e+01  1.400418336415603e+00 -2.040511945931542e+00  1.799700553898731e-01  1.657879183036537e-10 -9.127776452958028e-06
  -6.231191553005301e+01  1.404660688584432e+00 -2.022695275174973e+00  1.793417689189805e-01  1.673062748633645e-10 -9.208760970529022e-06
  -6.002308622339636e+01  1.400877118004260e+00 -2.024278886639858e+00  1.797940220580601e-01  1.630213198259478e-10 -9.023622023053836e-06
  -5.951661599809827e+01  1.400725095813343e+00 -2.028339845019284e+00  1.798519516907759e-01  1.616818726441192e-10 -8.981979804313000e-06
  -5.951661599809827e+01  1.400725095813343e+00 -2.028339845019284e+00  1.798519516907759e-01  1.616818726441192e-10 -8.981979804313000e-06
  -5.930838669742536e+01  1.400853014331424e+00 -2.029946341008964e+00  1.798399479374735e-01  1.624714043965912e-10 -9.027577719371515e-06
  -5.930838669742536e+01  1.400853014331424e+00 -2.029946341008964e+00  1.798399479374735e-01  1.624714043965912e-10 -9.027577719371515e-06
  -6.077787837161478e+01  1.401211590862222e+00 -2.023939008004712e+00  1.797468236061282e-01  1.646217483002026e-10 -9.070444008959211e-06
  -6.128572295383717e+01  1.400926296236005e+00 -2.024711655674074e+00  1.797808694695012e-01  1.584942897565337e-10 -8.950829023955742e-06
  -6.022984500364904e+01  1.400580515902303e+00 -2.038016639779218e+00  1.799198338638159e-01  1.641694739823083e-10 -9.132274722420558e-06
  -6.013078553569217e+01  1.400733721893888e+00 -2.036765296584299e+00  1.798929411172683e-01  1.643062127511078e-10 -9.133294490079448e-06
  -6.013186547300244e+01  1.400861632068970e+00 -2.037259693565590e+00  1.798881612989747e-01  1.623051420472563e-10 -9.077041366989181e-06
  -5.969345996841877e+01  1.400756282810786e+00 -2.038479774314067e+00  1.799096724567806e-01  1.618696857516614e-10 -9.060058606022536e-06
  -5.995619821235293e+01  1.401586239332456e+00 -2.038432973489219e+00  1.798119446009371e-01  1.630639679374972e-10 -9.104068837699766e-06
  -5.995619821235293e+01  1.401586239332456e+00 -2.038432973489219e+00  1.798119446009371e-01  1.630639679374972e-10 -9.104068837699766e-06
  -5.995619821235293e+01  1.401586239332456e+00 -2.038432973489219e+00  1.798119446009371e-01  1.630639679374972e-10 -9.104068837699766e-06
  -6.275019573714663e+01  1.412132605104170e+00 -2.012189560481275e+00  1.847584407435711e-01  1.581007941829570e-10 -9.049347434160374e-06
  -6.275019573714663e+01  1.412132605104170e+00 -2.012189560481275e+00  1.847584407435711e-01  1.581007941829570e-10 -9.049347434160374e-06
  -6.275019573714663e+01  1.412132605104170e+00 -2.012189560481275e+00  1.847584407435711e-01  1.581007941829570e-10 -9.049347434160374e-06
  -6.275019573714663e+01  1.412132605104170e+00 -2.012189560481275e+00  1.847584407435711e-01  1.581007941829570e-10 -9.049347434160374e-06
  -6.224058213431560e+01  1.400179890447512e+00 -2.040990015547850e+00  1.799311829016410e-01  1.657870763118676e-10 -9.232660338286829e-06
  -6.224058213431560e+01  1.400179890447512e+00 -2.040990015547850e+00  1.799311829016410e-01  1.657870763118676e-10 -9.232660338286829e-06
  -6.007185409223482e+01  1.400295091300864e+00 -2.036218445630337e+00  1.798968034676952e-01  1.662490256131323e-10 -9.211903759229646e-06
  -6.119495626143087e+01  1.403215041323078e+00 -2.042884309441648e+00  1.797236070964588e-01  1.601645196072787e-10 -8.921449548470235e-06
  -6.119495626143087e+01  1.403215041323078e+00 -2.042884309441648e+00  1.797236070964588e-01  1.601645196072787e-10 -8.921449548470235e-06
  -6.134530048325533e+01  1.403479188687694e+00 -2.044992747389695e+00  1.797143191220969e-01  1.598073151477885e-10 -8.904539016397085e-06
  -6.134530048325533e+01  1.403479188687694e+00 -2.044992747389695e+00  1.797143191220969e-01  1.598073151477885e-10 -8.904539016397085e-06
  -6.125163782042375e+01  1.403153207747246e+00 -2.042314427314003e+00  1.797233134566965e-01  1.607749697364140e-10 -8.933990342670020e-06
  -6.101449695461373e+01  1.402704034356058e+00 -2.039410639421153e+00  1.797410391035142e-01  1.618936586912883e-10 -8.972136697193121e-06
  -6.101449695461373e+01  1.402704034356058e+00 -2.039410639421153e+00  1.797410391035142e-01  1.618936586912883e-10 -8.972136697193121e-06
  -5.999427199666536e+01  1.400160279890232e+00 -2.038224117151566e+00  1.800041605470755e-01  1.614870328804597e-10 -8.934839706179782e-06
  -5.999427199666536e+01  1.400160279890232e+00 -2.038224117151566e+00  1.800041605470755e-01  1.614870328804597e-10 -8.934839706179782e-06
  -5.865543111680668e+01  1.400047203806436e+00 -2.040542641381507e+00  1.800131477109090e-01  1.619080028264564e-10 -9.023522431250324e-06
  -5.865543111680668e+01  1.400047203806436e+00 -2.040542641381507e+00  1.800131477109090e-01  1.619080028264564e-10 -9.023522431250324e-06
  -5.865543111680668e+01  1.400047203806436e+00 -2.040542641381507e+00  1.800131477109090e-01  1.619080028264564e-10 -9.023522431250324e-06
  -5.865543111680668e+01  1.400047203806436e+00 -2.040542641381507e+00  1.800131477109090e-01  1.619080028264564e-10 -9.023522431250324e-06
  -5.865543111680668e+01  1.400047203806436e+00 -2.040542641381507e+00  1.800131477109090e-01  1.619080028264564e-10 -9.023522431250324e-06
  -5.857519324599333e+01  1.400044848872080e+00 -2.038780631828936e+00  1.799906874133497e-01  1.621403267413499e-10 -9.040580148729495e-06
  -5.857519324599333e+01  1.400044848872080e+00 -2.038780631828936e+00  1.799906874133497e-01  1.621403267413499e-10 -9.040580148729495e-06
  -5.857519324599333e+01  1.400044848872080e+00 -2.038780631828936e+00  1.799906874133497e-01  1.621403267413499e-10 -9.040580148729495e-06
  -5.857519324599333e+01  1.400044848872080e+00 -2.038780631828936e+00  1.799906874133497e-01  1.621403267413499e-10 -9.040580148729495e-06
  -5.857519324599333e+01  1.400044848872080e+00 -2.038780631828936e+00  1.799906874133497e-01  1.621403267413499e-10 -9.040580148729495e-06
  -5.857519324599333e+01  1.400044848872080e+00 -2.038780631828936e+00  1.799906874133497e-01  1.621403267413499e-10 -9.040580148729495e-06
  -5.857519324599333e+01  1.400044848872080e+00 -2.038780631828936e+00  1.799906874133497e-01  1.621403267413499e-10 -9.040580148729495e-06
  -5.947462486185194e+01  1.401704613179450e+00 -2.040972209941774e+00  1.798399449940023e-01  1.621477609701320e-10 -9.019253208203766e-06
  -6.225694647302023e+01  1.402462425079486e+00 -1.995278131783231e+00  1.794052372676611e-01  1.636547221346195e-10 -9.108730978959730e-06
  -6.225694647302023e+01  1.402462425079486e+00 -1.995278131783231e+00  1.794052372676611e-01  1.636547221346195e-10 -9.108730978959730e-06
  -6.294921966299194e+01  1.406271745362881e+00 -2.027381854503806e+00  1.792269021745216e-01  1.648673986449542e-10 -9.133537985453094e-06
  -6.492391190624005e+01  1.407967610948681e+00 -2.023141452568309e+00  1.790078639475543e-01  1.659809410364917e-10 -9.177444328507177e-06
  -6.514399779090716e+01  1.412618903199948e+00 -2.027993002999356e+00  1.856852698829984e-01  1.512896234798001e-10 -8.695685573578200e-06
  -6.637060353377890e+01  1.407928465633202e+00 -2.009782764108860e+00  1.788446867390872e-01  1.680009119338602e-10 -9.311573048365544e-06
  -6.631240450285249e+01  1.407859937312992e+00 -2.009767373138228e+00  1.788525369227651e-01  1.679213074407365e-10 -9.308881959417803e-06
  -6.807467338501807e+01  1.409707400682120e+00 -2.003490472282895e+00  1.785961363599741e-01  1.687569070926294e-10 -9.342073595088123e-06
  -6.442452881770556e+01  1.405676761245525e+00 -2.017184884063868e+00  1.791555294376503e-01  1.669338663945536e-10 -9.269658889642015e-06
  -6.559649691453268e+01  1.406788227457236e+00 -2.012815009453581e+00  1.789936958398092e-01  1.677754733340275e-10 -9.306836688303991e-06
  -6.356568422286038e+01  1.402390198392317e+00 -2.023331777903603e+00  1.796496745455338e-01  1.612597897760319e-10 -8.910545878616319e-06
  -6.445267927277968e+01  1.401409862306469e+00 -1.988509080316041e+00  1.795245350979980e-01  1.515271288236771e-10 -8.733399560785651e-06
  -6.445267927277968e+01  1.401409862306469e+00 -1.988509080316041e+00  1.795245350979980e-01  1.515271288236771e-10 -8.733399560785651e-06
  -6.473083728856074e+01  1.400179535102548e+00 -1.990612282185841e+00  1.796784113146659e-01  1.526396653421203e-10 -8.781006758675665e-06
  -6.569754430729203e+01  1.409906893592008e+00 -2.034905984148904e+00  1.789139498794005e-01  1.611746856671061e-10 -8.990011889158210e-06
  -6.367367855373601e+01  1.405212169281677e+00 -2.012191127097653e+00  1.791825067033121e-01  1.663871860047197e-10 -9.216299226858819e-06
  -6.367367855373601e+01  1.405212169281677e+00 -2.012191127097653e+00  1.791825067033121e-01  1.663871860047197e-10 -9.216299226858819e-06
  -6.319184520811056e+01  1.404671258965585e+00 -2.013771314610847e+00  1.792580247108564e-01  1.653910414715084e-10 -9.182794834676651e-06
  -6.381766316786815e+01  1.408566238941734e+00 -1.989299623073624e+00  1.836918286010692e-01  1.553314302709257e-10 -8.855205103080117e-06
  -6.381766316786815e+01  1.408566238941734e+00 -1.989299623073624e+00  1.836918286010692e-01  1.553314302709257e-10 -8.855205103080117e-06
  -5.993251598096384e+01  1.400648465166273e+00 -2.021916868335337e+00  1.797947028589537e-01  1.650143538426451e-10 -9.106371735307150e-06
  -5.993251598096384e+01  1.400648465166273e+00 -2.021916868335337e+00  1.797947028589537e-01  1.650143538426451e-10 -9.106371735307150e-06
  -5.993251598096384e+01  1.400648465166273e+00 -2.021916868335337e+00  1.797947028589537e-01  1.650143538426451e-10 -9.106371735307150e-06
  -5.993251598096384e+01  1.400648465166273e+00 -2.021916868335337e+00  1.797947028589537e-01  1.650143538426451e-10 -9.106371735307150e-06
  -5.993251598096384e+01  1.400648465166273e+00 -2.021916868335337e+00  1.797947028589537e-01  1.650143538426451e-10 -9.106371735307150e-06
  -5.993774491818056e+01  1.400651594189956e+00 -2.021613471020157e+00  1.797917900062556e-01  1.650409775291415e-10 -9.107210965286882e-06
  -5.993774491818056e+01  1.400651594189956e+00 -2.021613471020157e+00  1.797917900062556e-01  1.650409775291415e-10 -9.107210965286882e-06
  -5.993774491818056e+01  1.400651594189956e+00 -2.021613471020157e+00  1.797917900062556e-01  1.650409775291415e-10 -9.107210965286882e-06
  -5.934421707376552e+01  1.400754413574500e+00 -2.029157387887016e+00  1.798240903780703e-01  1.644275414827357e-10 -9.124053337735117e-06
  -5.933582621248108e+01  1.400743514766665e+00 -2.029240370067726e+00  1.798249881384747e-01  1.643090723761232e-10 -9.122616782853591e-06
  -5.946154181804935e+01  1.400688494477508e+00 -2.025462490529563e+00  1.798089717740864e-01  1.645834895747378e-10 -9.113706488489103e-06
