# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Mass of He core, $M_{He-core}/M_{\odot}$
  -4.614684558202430e+02  1.460695763166373e+00 -1.482383993714109e+00  1.852044866784672e-01
  -4.614684558202430e+02  1.460695763166373e+00 -1.482383993714109e+00  1.852044866784672e-01
  -4.614684558202430e+02  1.460695763166373e+00 -1.482383993714109e+00  1.852044866784672e-01
  -4.601218982433572e+02  1.452901396292278e+00 -1.487967636748749e+00  1.849725017939270e-01
  -4.589815281879002e+02  1.451678302125772e+00 -1.486279030347053e+00  1.849238365792087e-01
  -4.589815281879002e+02  1.451678302125772e+00 -1.486279030347053e+00  1.849238365792087e-01
  -4.589815281879002e+02  1.451678302125772e+00 -1.486279030347053e+00  1.849238365792087e-01
  -4.611349667642017e+02  1.453653566940359e+00 -1.488513822715464e+00  1.849999383248339e-01
  -4.592393468116455e+02  1.452111554949297e+00 -1.486769207712871e+00  1.849405286682510e-01
  -4.592393468116455e+02  1.452111554949297e+00 -1.486769207712871e+00  1.849405286682510e-01
  -4.592482416143474e+02  1.453129597980271e+00 -1.484560625889105e+00  1.849654006709722e-01
  -4.592482416143474e+02  1.453129597980271e+00 -1.484560625889105e+00  1.849654006709722e-01
  -4.592482416143474e+02  1.453129597980271e+00 -1.484560625889105e+00  1.849654006709722e-01
  -4.593723375818000e+02  1.453879244159420e+00 -1.484426982980624e+00  1.849895797949417e-01
  -4.593725521913001e+02  1.453759978287923e+00 -1.484346712137016e+00  1.849856104331643e-01
  -4.593725521913001e+02  1.453759978287923e+00 -1.484346712137016e+00  1.849856104331643e-01
  -4.622723823085623e+02  1.450181128115673e+00 -1.486226237899146e+00  1.848674538462633e-01
  -4.622723823085623e+02  1.450181128115673e+00 -1.486226237899146e+00  1.848674538462633e-01
  -4.594544351800358e+02  1.454086047718118e+00 -1.484461927176863e+00  1.849969092480409e-01
  -4.598416313521733e+02  1.455204880656565e+00 -1.484409653881494e+00  1.850339743861114e-01
  -4.598416313521733e+02  1.455204880656565e+00 -1.484409653881494e+00  1.850339743861114e-01
  -4.602828982843020e+02  1.452277404049766e+00 -1.481193185909211e+00  1.849162300419456e-01
  -4.602828982843020e+02  1.452277404049766e+00 -1.481193185909211e+00  1.849162300419456e-01
  -4.602828982843020e+02  1.452277404049766e+00 -1.481193185909211e+00  1.849162300419456e-01
  -4.602828982843020e+02  1.452277404049766e+00 -1.481193185909211e+00  1.849162300419456e-01
  -4.602828982843020e+02  1.452277404049766e+00 -1.481193185909211e+00  1.849162300419456e-01
  -4.599593198071764e+02  1.455251731246026e+00 -1.483664997589939e+00  1.850331722612205e-01
  -4.599794546624658e+02  1.455126581902134e+00 -1.483781812359879e+00  1.850296101827296e-01
  -4.599794546624658e+02  1.455126581902134e+00 -1.483781812359879e+00  1.850296101827296e-01
  -4.599794546624658e+02  1.455126581902134e+00 -1.483781812359879e+00  1.850296101827296e-01
  -4.637730062091042e+02  1.463713770780870e+00 -1.499241293245238e+00  1.853840167872320e-01
  -4.636181022718283e+02  1.466745285551492e+00 -1.500504386756071e+00  1.854893357121987e-01
  -4.591379999044736e+02  1.447448238013329e+00 -1.479918642796860e+00  1.847515369949044e-01
  -4.591379999044736e+02  1.447448238013329e+00 -1.479918642796860e+00  1.847515369949044e-01
  -4.591118415494786e+02  1.446203412378216e+00 -1.480188345577811e+00  1.847138469076636e-01
  -4.592579642731477e+02  1.445976319472456e+00 -1.479876229586427e+00  1.847048735927342e-01
  -4.592579642731477e+02  1.445976319472456e+00 -1.479876229586427e+00  1.847048735927342e-01
  -4.584542392222801e+02  1.450587894447491e+00 -1.481808447132654e+00  1.848619831669222e-01
  -4.584542392222801e+02  1.450587894447491e+00 -1.481808447132654e+00  1.848619831669222e-01
  -4.584542392222801e+02  1.450587894447491e+00 -1.481808447132654e+00  1.848619831669222e-01
  -4.583792146119106e+02  1.450179342697291e+00 -1.483910007434014e+00  1.848587374741182e-01
  -4.583792146119106e+02  1.450179342697291e+00 -1.483910007434014e+00  1.848587374741182e-01
  -4.583792146119106e+02  1.450179342697291e+00 -1.483910007434014e+00  1.848587374741182e-01
  -4.583792146119106e+02  1.450179342697291e+00 -1.483910007434014e+00  1.848587374741182e-01
  -4.603875601304816e+02  1.456622834914238e+00 -1.480586519440560e+00  1.850648818503884e-01
  -4.584763144537293e+02  1.452800355747128e+00 -1.480299346773262e+00  1.849334078418793e-01
  -4.584763144537293e+02  1.452800355747128e+00 -1.480299346773262e+00  1.849334078418793e-01
  -4.585751084597279e+02  1.453265077443681e+00 -1.480188751271958e+00  1.849486774922714e-01
  -4.588533539648124e+02  1.452696936445663e+00 -1.480374218758621e+00  1.849308242100986e-01
  -4.594788733478093e+02  1.452861078053122e+00 -1.479236655795255e+00  1.849315641445276e-01
  -4.584008755749904e+02  1.451778507301436e+00 -1.480459145254344e+00  1.848994472347476e-01
  -4.584008755749904e+02  1.451778507301436e+00 -1.480459145254344e+00  1.848994472347476e-01
  -4.584008755749904e+02  1.451778507301436e+00 -1.480459145254344e+00  1.848994472347476e-01
  -4.583999733086989e+02  1.451785700848682e+00 -1.480309602406703e+00  1.848989825297895e-01
  -4.582210588986181e+02  1.452848495879762e+00 -1.480053515884969e+00  1.849330659323569e-01
  -4.582210588986181e+02  1.452848495879762e+00 -1.480053515884969e+00  1.849330659323569e-01
  -4.584383374069880e+02  1.451723946877634e+00 -1.479351725645406e+00  1.848923529626877e-01
  -4.584383374069880e+02  1.451723946877634e+00 -1.479351725645406e+00  1.848923529626877e-01
  -4.584383374069880e+02  1.451723946877634e+00 -1.479351725645406e+00  1.848923529626877e-01
  -4.584398292036776e+02  1.451726384800608e+00 -1.479335565702361e+00  1.848923605302810e-01
  -4.584398292036776e+02  1.451726384800608e+00 -1.479335565702361e+00  1.848923605302810e-01
  -4.584398292036776e+02  1.451726384800608e+00 -1.479335565702361e+00  1.848923605302810e-01
  -4.584398292036776e+02  1.451726384800608e+00 -1.479335565702361e+00  1.848923605302810e-01
  -4.584398292036776e+02  1.451726384800608e+00 -1.479335565702361e+00  1.848923605302810e-01
  -4.584398292036776e+02  1.451726384800608e+00 -1.479335565702361e+00  1.848923605302810e-01
  -4.584398292036776e+02  1.451726384800608e+00 -1.479335565702361e+00  1.848923605302810e-01
  -4.584398292036776e+02  1.451726384800608e+00 -1.479335565702361e+00  1.848923605302810e-01
  -4.584052474856288e+02  1.451916090239778e+00 -1.479029605125056e+00  1.848973409236754e-01
  -4.584052474856288e+02  1.451916090239778e+00 -1.479029605125056e+00  1.848973409236754e-01
  -4.584052474856288e+02  1.451916090239778e+00 -1.479029605125056e+00  1.848973409236754e-01
  -4.581783148091536e+02  1.452034859864171e+00 -1.480141911768465e+00  1.849063095871958e-01
  -4.581418191379933e+02  1.449265174158441e+00 -1.479412358247442e+00  1.848099602401253e-01
  -4.581418191379933e+02  1.449265174158441e+00 -1.479412358247442e+00  1.848099602401253e-01
  -4.580154458362305e+02  1.449200980370907e+00 -1.479336405586841e+00  1.848074642333886e-01
  -4.580154458362305e+02  1.449200980370907e+00 -1.479336405586841e+00  1.848074642333886e-01
  -4.580154458362305e+02  1.449200980370907e+00 -1.479336405586841e+00  1.848074642333886e-01
  -4.594513899020209e+02  1.450457130385235e+00 -1.482517008253579e+00  1.848650153994311e-01
  -4.581066616166482e+02  1.449235503266914e+00 -1.480567702181280e+00  1.848139727228703e-01
  -4.581066616166482e+02  1.449235503266914e+00 -1.480567702181280e+00  1.848139727228703e-01
  -4.582609092662451e+02  1.448567261743059e+00 -1.480771633209322e+00  1.847936332880174e-01
  -4.577738784589230e+02  1.450065157377587e+00 -1.480314511965364e+00  1.848392251131095e-01
  -4.577738784589230e+02  1.450065157377587e+00 -1.480314511965364e+00  1.848392251131095e-01
  -4.577738784589230e+02  1.450065157377587e+00 -1.480314511965364e+00  1.848392251131095e-01
  -4.577738784589230e+02  1.450065157377587e+00 -1.480314511965364e+00  1.848392251131095e-01
  -4.577738784589230e+02  1.450065157377587e+00 -1.480314511965364e+00  1.848392251131095e-01
  -4.577738784589230e+02  1.450065157377587e+00 -1.480314511965364e+00  1.848392251131095e-01
  -4.614749933620033e+02  1.448668231790297e+00 -1.491105124676259e+00  1.848437368110092e-01
  -4.607523844803858e+02  1.447412768721460e+00 -1.487468293975351e+00  1.847874488828979e-01
  -4.607258065013513e+02  1.447853220846818e+00 -1.487425293747837e+00  1.848019075321164e-01
  -4.607258065013513e+02  1.447853220846818e+00 -1.487425293747837e+00  1.848019075321164e-01
  -4.597936948281288e+02  1.448411517683857e+00 -1.485427828624936e+00  1.848102988674935e-01
  -4.597936948281288e+02  1.448411517683857e+00 -1.485427828624936e+00  1.848102988674935e-01
  -4.613794622504548e+02  1.446440649202084e+00 -1.486609863939873e+00  1.847505187685934e-01
  -4.613794622504548e+02  1.446440649202084e+00 -1.486609863939873e+00  1.847505187685934e-01
  -4.619024901540764e+02  1.445950350877584e+00 -1.487229111500625e+00  1.847372988182799e-01
  -4.619024901540764e+02  1.445950350877584e+00 -1.487229111500625e+00  1.847372988182799e-01
  -4.607686791409516e+02  1.454948483855502e+00 -1.485036044233145e+00  1.850268259554626e-01
  -4.607686791409516e+02  1.454948483855502e+00 -1.485036044233145e+00  1.850268259554626e-01
  -4.607686791409516e+02  1.454948483855502e+00 -1.485036044233145e+00  1.850268259554626e-01
  -4.610999825337901e+02  1.455255769041491e+00 -1.485589579492291e+00  1.850396992197941e-01
  -4.610999825337901e+02  1.455255769041491e+00 -1.485589579492291e+00  1.850396992197941e-01
  -4.610999825337901e+02  1.455255769041491e+00 -1.485589579492291e+00  1.850396992197941e-01
  -4.610999825337901e+02  1.455255769041491e+00 -1.485589579492291e+00  1.850396992197941e-01
  -4.596203701512266e+02  1.451301717041618e+00 -1.479439666251934e+00  1.848737920878412e-01
  -4.589492853190586e+02  1.451236599847533e+00 -1.480830872627765e+00  1.848791695329986e-01
  -4.606721964522816e+02  1.450942354691894e+00 -1.480848217890647e+00  1.848678266161762e-01
  -4.607936578100056e+02  1.453778085976274e+00 -1.486151513054796e+00  1.849966448339557e-01
  -4.607936578100056e+02  1.453778085976274e+00 -1.486151513054796e+00  1.849966448339557e-01
  -4.600737211786096e+02  1.453138045607645e+00 -1.485883330745191e+00  1.849731393439099e-01
  -4.628479032248327e+02  1.465492006791675e+00 -1.492154254366134e+00  1.854124125498171e-01
  -4.628937118411712e+02  1.445060152270043e+00 -1.488071616481125e+00  1.847116581864052e-01
  -4.617623411382098e+02  1.468660687880367e+00 -1.486758450374932e+00  1.854880938639538e-01
  -4.661493447515876e+02  1.461770580465650e+00 -1.509036499889705e+00  1.853650594520128e-01
  -4.633556214135365e+02  1.464357594161418e+00 -1.490199814498642e+00  1.853616858483741e-01
  -4.633556214135365e+02  1.464357594161418e+00 -1.490199814498642e+00  1.853616858483741e-01
  -4.629172585723526e+02  1.468162609548670e+00 -1.499960132085274e+00  1.855340588263272e-01
  -4.603085125907387e+02  1.458682448233737e+00 -1.479979063344767e+00  1.851281689084834e-01
  -4.594598655371968e+02  1.455094849101173e+00 -1.480617171418968e+00  1.850109946312005e-01
  -4.594598655371968e+02  1.455094849101173e+00 -1.480617171418968e+00  1.850109946312005e-01
  -4.613314076104730e+02  1.453018198943587e+00 -1.484144017262305e+00  1.849618150219051e-01
  -4.613314076104730e+02  1.453018198943587e+00 -1.484144017262305e+00  1.849618150219051e-01
  -4.592030324154188e+02  1.455488206877120e+00 -1.479606180884101e+00  1.850211127257239e-01
  -4.592030324154188e+02  1.455488206877120e+00 -1.479606180884101e+00  1.850211127257239e-01
  -4.599013959769553e+02  1.457778290692057e+00 -1.479588153543724e+00  1.850970207911051e-01
  -4.599013959769553e+02  1.457778290692057e+00 -1.479588153543724e+00  1.850970207911051e-01
  -4.596619079394700e+02  1.456675056032713e+00 -1.479826687563520e+00  1.850606496755241e-01
  -4.596619079394700e+02  1.456675056032713e+00 -1.479826687563520e+00  1.850606496755241e-01
  -4.596619079394700e+02  1.456675056032713e+00 -1.479826687563520e+00  1.850606496755241e-01
  -4.601992300022023e+02  1.442894857693265e+00 -1.479717342311035e+00  1.846044013615070e-01
  -4.604782296415800e+02  1.441952067718097e+00 -1.479151854082798e+00  1.845705029784072e-01
  -4.604782296415800e+02  1.441952067718097e+00 -1.479151854082798e+00  1.845705029784072e-01
  -4.604782296415800e+02  1.441952067718097e+00 -1.479151854082798e+00  1.845705029784072e-01
  -4.604782296415800e+02  1.441952067718097e+00 -1.479151854082798e+00  1.845705029784072e-01
  -4.604433110319089e+02  1.442526850320427e+00 -1.479487093021847e+00  1.845907852384640e-01
  -4.638101410214551e+02  1.458034929230567e+00 -1.492086272320562e+00  1.851671539513235e-01
  -4.634982838999164e+02  1.434762127676782e+00 -1.480484129163779e+00  1.843346050415164e-01
  -4.627751515462829e+02  1.438039044331561e+00 -1.480550951536844e+00  1.844435128935877e-01
  -4.627751515462829e+02  1.438039044331561e+00 -1.480550951536844e+00  1.844435128935877e-01
  -4.629361314221354e+02  1.438848437013947e+00 -1.480513175681899e+00  1.844701944316499e-01
  -4.629361314221354e+02  1.438848437013947e+00 -1.480513175681899e+00  1.844701944316499e-01
  -4.631102307981800e+02  1.440718001153179e+00 -1.483321483901475e+00  1.845460216960444e-01
  -4.642839931588239e+02  1.436688263413044e+00 -1.485072092031405e+00  1.844191192324738e-01
  -4.631889893775481e+02  1.439572835154760e+00 -1.484470956920513e+00  1.845114654798277e-01
  -4.583048183681115e+02  1.450247773811682e+00 -1.484040894952002e+00  1.848639465218417e-01
  -4.583048183681115e+02  1.450247773811682e+00 -1.484040894952002e+00  1.848639465218417e-01
  -4.583101607258625e+02  1.450199712712655e+00 -1.483980209788260e+00  1.848620301422948e-01
  -4.598626526086497e+02  1.450593825575083e+00 -1.480509673429705e+00  1.848601936086640e-01
  -4.598626526086497e+02  1.450593825575083e+00 -1.480509673429705e+00  1.848601936086640e-01
  -4.598626526086497e+02  1.450593825575083e+00 -1.480509673429705e+00  1.848601936086640e-01
  -4.598626526086497e+02  1.450593825575083e+00 -1.480509673429705e+00  1.848601936086640e-01
  -4.598626526086497e+02  1.450593825575083e+00 -1.480509673429705e+00  1.848601936086640e-01
  -4.584895045136251e+02  1.450200771865593e+00 -1.479962491957677e+00  1.848429372177881e-01
  -4.584895045136251e+02  1.450200771865593e+00 -1.479962491957677e+00  1.848429372177881e-01
  -4.585012154289454e+02  1.450205592183929e+00 -1.480204673989698e+00  1.848442948491071e-01
  -4.585012154289454e+02  1.450205592183929e+00 -1.480204673989698e+00  1.848442948491071e-01
  -4.584772104640026e+02  1.450230747226153e+00 -1.480265845513174e+00  1.848454425961783e-01
  -4.584772104640026e+02  1.450230747226153e+00 -1.480265845513174e+00  1.848454425961783e-01
  -4.584772104640026e+02  1.450230747226153e+00 -1.480265845513174e+00  1.848454425961783e-01
  -4.589128404724629e+02  1.450423422258477e+00 -1.480372936097058e+00  1.848529838263706e-01
  -4.589128404724629e+02  1.450423422258477e+00 -1.480372936097058e+00  1.848529838263706e-01
  -4.581708800251919e+02  1.452154989905009e+00 -1.480127328559495e+00  1.849102803904615e-01
  -4.581708800251919e+02  1.452154989905009e+00 -1.480127328559495e+00  1.849102803904615e-01
  -4.581708800251919e+02  1.452154989905009e+00 -1.480127328559495e+00  1.849102803904615e-01
  -4.588299393223201e+02  1.453481425341381e+00 -1.480454946967433e+00  1.849576306412399e-01
  -4.588299393223201e+02  1.453481425341381e+00 -1.480454946967433e+00  1.849576306412399e-01
  -4.600134211272931e+02  1.458080197708332e+00 -1.479664186187293e+00  1.851072765818178e-01
  -4.600134211272931e+02  1.458080197708332e+00 -1.479664186187293e+00  1.851072765818178e-01
  -4.600134211272931e+02  1.458080197708332e+00 -1.479664186187293e+00  1.851072765818178e-01
  -4.594974847029001e+02  1.455303118170802e+00 -1.482018708621366e+00  1.850254685392463e-01
  -4.594974847029001e+02  1.455303118170802e+00 -1.482018708621366e+00  1.850254685392463e-01
  -4.594974847029001e+02  1.455303118170802e+00 -1.482018708621366e+00  1.850254685392463e-01
  -4.595850932491502e+02  1.445825042553102e+00 -1.480616603687420e+00  1.847059271168129e-01
  -4.595983248966494e+02  1.445883833819022e+00 -1.480612794082361e+00  1.847078587735729e-01
  -4.595983248966494e+02  1.445883833819022e+00 -1.480612794082361e+00  1.847078587735729e-01
  -4.586385173750292e+02  1.447565044406415e+00 -1.481292284617282e+00  1.847633129752555e-01
  -4.586385173750292e+02  1.447565044406415e+00 -1.481292284617282e+00  1.847633129752555e-01
  -4.587000893750850e+02  1.447316774885965e+00 -1.481181158138779e+00  1.847549298525005e-01
  -4.587000893750850e+02  1.447316774885965e+00 -1.481181158138779e+00  1.847549298525005e-01
  -4.587000893750850e+02  1.447316774885965e+00 -1.481181158138779e+00  1.847549298525005e-01
  -4.588349793706448e+02  1.447067102962991e+00 -1.481165975455663e+00  1.847466149184177e-01
  -4.589864962917511e+02  1.446916539830299e+00 -1.481260173248928e+00  1.847420285556611e-01
  -4.589928587735620e+02  1.447140611591940e+00 -1.481388448189596e+00  1.847496256612889e-01
  -4.588963478361045e+02  1.447348639005626e+00 -1.481521445924075e+00  1.847570178333521e-01
  -4.588963478361045e+02  1.447348639005626e+00 -1.481521445924075e+00  1.847570178333521e-01
  -4.588963478361045e+02  1.447348639005626e+00 -1.481521445924075e+00  1.847570178333521e-01
  -4.586470377410496e+02  1.447934902080936e+00 -1.481249488657176e+00  1.847741756750211e-01
  -4.588750378348605e+02  1.447665151607396e+00 -1.481433368297209e+00  1.847663515171356e-01
  -4.607626316535822e+02  1.445187037500999e+00 -1.480646124817679e+00  1.846819364175183e-01
  -4.608121131690282e+02  1.445863611530382e+00 -1.480696163322585e+00  1.847037947762351e-01
  -4.600811098187352e+02  1.446934023359970e+00 -1.480577984380161e+00  1.847422975129153e-01
  -4.608500594398745e+02  1.446089513588656e+00 -1.480090895238394e+00  1.847134372627756e-01
  -4.608500594398745e+02  1.446089513588656e+00 -1.480090895238394e+00  1.847134372627756e-01
  -4.599877523804349e+02  1.446025523362716e+00 -1.483136651382118e+00  1.847219898347735e-01
  -4.610493269542676e+02  1.443356826734536e+00 -1.482787553296857e+00  1.846331909359344e-01
  -4.601922637624028e+02  1.445855760545955e+00 -1.482014879568265e+00  1.847105306344735e-01
  -4.608757297189704e+02  1.448945753649894e+00 -1.483942010268898e+00  1.848170294947794e-01
  -4.607881769957834e+02  1.448962794104923e+00 -1.483942093537184e+00  1.848176256864467e-01
  -4.622624740257750e+02  1.464279321753748e+00 -1.491834062078074e+00  1.853695644351026e-01
  -4.623834058876135e+02  1.462346977412120e+00 -1.490126922295494e+00  1.852972816996532e-01
  -4.621654587840628e+02  1.463472210962309e+00 -1.490584212086088e+00  1.853367791968926e-01
  -4.623764939450583e+02  1.464687675419185e+00 -1.491477578719425e+00  1.853819672422078e-01
  -4.612973040188654e+02  1.456376666297961e+00 -1.487974952805909e+00  1.850892307818159e-01
  -4.612973040188654e+02  1.456376666297961e+00 -1.487974952805909e+00  1.850892307818159e-01
  -4.599288531346106e+02  1.453568105079613e+00 -1.486443870064931e+00  1.849878855771556e-01
  -4.608258082243174e+02  1.455476705597256e+00 -1.486173008184551e+00  1.850504002251905e-01
  -4.603956092315599e+02  1.454396016135004e+00 -1.486281488338644e+00  1.850147511649859e-01
  -4.603867117728003e+02  1.454886244299121e+00 -1.485025252970294e+00  1.850250830324435e-01
  -4.608587895340241e+02  1.456013667750464e+00 -1.486223613394935e+00  1.850687746673365e-01
  -4.600676303299379e+02  1.454777939534664e+00 -1.485791153698307e+00  1.850258721137013e-01
  -4.600676303299379e+02  1.454777939534664e+00 -1.485791153698307e+00  1.850258721137013e-01
  -4.601285676390966e+02  1.454707409614024e+00 -1.486241741403472e+00  1.850256794197977e-01
  -4.608640085737584e+02  1.456468725349799e+00 -1.487715515259148e+00  1.850927266642547e-01
  -4.609715164474402e+02  1.456603954236761e+00 -1.487969594218471e+00  1.850985069682722e-01
  -4.593071075145361e+02  1.453409995572740e+00 -1.484777585462573e+00  1.849757220001553e-01
  -4.593071075145361e+02  1.453409995572740e+00 -1.484777585462573e+00  1.849757220001553e-01
  -4.592651216681382e+02  1.453148181674359e+00 -1.485099911738068e+00  1.849683246942809e-01
  -4.597015463949892e+02  1.451761828842416e+00 -1.484570517633593e+00  1.849199116100795e-01
  -4.597015463949892e+02  1.451761828842416e+00 -1.484570517633593e+00  1.849199116100795e-01
  -4.597015463949892e+02  1.451761828842416e+00 -1.484570517633593e+00  1.849199116100795e-01
  -4.617260841628102e+02  1.447927642155003e+00 -1.485785418718008e+00  1.847983667149590e-01
  -4.617260841628102e+02  1.447927642155003e+00 -1.485785418718008e+00  1.847983667149590e-01
  -4.602323365198915e+02  1.446310237873124e+00 -1.483057526816009e+00  1.847301001196037e-01
  -4.585834762962275e+02  1.449281008370492e+00 -1.482129359441581e+00  1.848227654259823e-01
  -4.595655957668259e+02  1.447518140708733e+00 -1.483898575659040e+00  1.847745093121605e-01
  -4.594412417354565e+02  1.447818615107437e+00 -1.483727771839186e+00  1.847834568000415e-01
  -4.598352038781071e+02  1.446867499443465e+00 -1.483921877014262e+00  1.847528892290919e-01
  -4.595555340010501e+02  1.447249104351613e+00 -1.483717895009959e+00  1.847646463898086e-01
  -4.583896443525865e+02  1.448564211462906e+00 -1.481606580755525e+00  1.847962518312939e-01
  -4.595362963174607e+02  1.447260189219563e+00 -1.482290883715192e+00  1.847570913485497e-01
  -4.595362963174607e+02  1.447260189219563e+00 -1.482290883715192e+00  1.847570913485497e-01
  -4.595362963174607e+02  1.447260189219563e+00 -1.482290883715192e+00  1.847570913485497e-01
  -4.595362963174607e+02  1.447260189219563e+00 -1.482290883715192e+00  1.847570913485497e-01
  -4.583911357422252e+02  1.447683398537173e+00 -1.480455438870689e+00  1.847627720248067e-01
  -4.583911357422252e+02  1.447683398537173e+00 -1.480455438870689e+00  1.847627720248067e-01
  -4.583442114119578e+02  1.448683073446292e+00 -1.481676018759409e+00  1.848009745340372e-01
  -4.583442114119578e+02  1.448683073446292e+00 -1.481676018759409e+00  1.848009745340372e-01
  -4.631287839571782e+02  1.456462198430848e+00 -1.492678115179272e+00  1.851135240860474e-01
  -4.631287839571782e+02  1.456462198430848e+00 -1.492678115179272e+00  1.851135240860474e-01
  -4.615715416080916e+02  1.454540056959934e+00 -1.489792697106044e+00  1.850361007696741e-01
  -4.615715416080916e+02  1.454540056959934e+00 -1.489792697106044e+00  1.850361007696741e-01
  -4.613156194638811e+02  1.454135110733056e+00 -1.489598076866167e+00  1.850216356058053e-01
  -4.619635108661384e+02  1.455910632353879e+00 -1.494485569447351e+00  1.851056490093998e-01
  -4.619635108661384e+02  1.455910632353879e+00 -1.494485569447351e+00  1.851056490093998e-01
  -4.619635108661384e+02  1.455910632353879e+00 -1.494485569447351e+00  1.851056490093998e-01
  -4.624588722713742e+02  1.468414162135029e+00 -1.489314890774846e+00  1.854914838007719e-01
  -4.624588722713742e+02  1.468414162135029e+00 -1.489314890774846e+00  1.854914838007719e-01
  -4.581115214984498e+02  1.449348777366965e+00 -1.479433225823274e+00  1.848126428617267e-01
  -4.581115214984498e+02  1.449348777366965e+00 -1.479433225823274e+00  1.848126428617267e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.579105976449267e+02  1.449266165381845e+00 -1.478884257934304e+00  1.848074144676055e-01
  -4.580595355575852e+02  1.449239772316148e+00 -1.479286747025456e+00  1.848085191234692e-01
  -4.580595355575852e+02  1.449239772316148e+00 -1.479286747025456e+00  1.848085191234692e-01
  -4.580595355575852e+02  1.449239772316148e+00 -1.479286747025456e+00  1.848085191234692e-01
  -4.581418191379933e+02  1.449265174158441e+00 -1.479412358247442e+00  1.848099602401253e-01
  -4.581418191379933e+02  1.449265174158441e+00 -1.479412358247442e+00  1.848099602401253e-01
  -4.581418191379933e+02  1.449265174158441e+00 -1.479412358247442e+00  1.848099602401253e-01
  -4.580231806179795e+02  1.450729211664132e+00 -1.482808672547762e+00  1.848739619865564e-01
  -4.597289365552115e+02  1.451657663020548e+00 -1.485599670409874e+00  1.849213086034040e-01
  -4.597289365552115e+02  1.451657663020548e+00 -1.485599670409874e+00  1.849213086034040e-01
  -4.593277843319366e+02  1.452906248969471e+00 -1.485838912652186e+00  1.849637629155529e-01
  -4.601239914784350e+02  1.453563117516801e+00 -1.487862723580617e+00  1.849965956490479e-01
  -4.600216903550627e+02  1.453495577652090e+00 -1.487521509790944e+00  1.849926055441122e-01
  -4.608800101001000e+02  1.454537099254466e+00 -1.489027266557691e+00  1.850354868372757e-01
  -4.600588765815299e+02  1.455390645449845e+00 -1.485212609526480e+00  1.850447084544551e-01
  -4.600588765815299e+02  1.455390645449845e+00 -1.485212609526480e+00  1.850447084544551e-01
  -4.602262652646699e+02  1.455506704790320e+00 -1.485660942354580e+00  1.850509656883711e-01
  -4.602262652646699e+02  1.455506704790320e+00 -1.485660942354580e+00  1.850509656883711e-01
  -4.600382154042188e+02  1.455213160550242e+00 -1.485412107429948e+00  1.850397422198468e-01
  -4.600382154042188e+02  1.455213160550242e+00 -1.485412107429948e+00  1.850397422198468e-01
  -4.600382154042188e+02  1.455213160550242e+00 -1.485412107429948e+00  1.850397422198468e-01
  -4.606616888824150e+02  1.455948919652679e+00 -1.487347421488566e+00  1.850738222382465e-01
  -4.621541619614617e+02  1.456730583420133e+00 -1.489944839845062e+00  1.851134439517761e-01
  -4.605779237928117e+02  1.455476543386889e+00 -1.488087154019371e+00  1.850613077015660e-01
  -4.599459986857846e+02  1.454412166946417e+00 -1.486527206789765e+00  1.850176588963782e-01
  -4.589595806910573e+02  1.452298207623991e+00 -1.484214920611264e+00  1.849354336022324e-01
  -4.589501520111241e+02  1.452023303780960e+00 -1.484585924786400e+00  1.849278726660752e-01
  -4.590385978293124e+02  1.452050302635125e+00 -1.485671329473256e+00  1.849338248556853e-01
  -4.590385978293124e+02  1.452050302635125e+00 -1.485671329473256e+00  1.849338248556853e-01
  -4.590385978293124e+02  1.452050302635125e+00 -1.485671329473256e+00  1.849338248556853e-01
  -4.618130009270646e+02  1.459964497490659e+00 -1.486287613603148e+00  1.852006471491821e-01
  -4.618130009270646e+02  1.459964497490659e+00 -1.486287613603148e+00  1.852006471491821e-01
  -4.598218548365775e+02  1.457457138633394e+00 -1.479705028199793e+00  1.850864659719763e-01
